
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 18.9100
2    2 0.000186 17.2300
3    2 0.000516 15.7000
4    4 0.000927 14.3100
5    4 0.001565 13.0400
6    5 0.002318 11.8800
7    6 0.003187 10.8200
8    6 0.004200  9.8610
9    6 0.005293  8.9850
10   6 0.006468  8.1870
11   7 0.007790  7.4600
12   9 0.009259  6.7970
13  11 0.010950  6.1930
14  11 0.012790  5.6430
15  13 0.014800  5.1420
16  15 0.017060  4.6850
17  17 0.019550  4.2690
18  18 0.022240  3.8890
19  19 0.025120  3.5440
20  23 0.028250  3.2290
21  24 0.031630  2.9420
22  25 0.035200  2.6810
23  25 0.038980  2.4430
24  29 0.042980  2.2260
25  33 0.047230  2.0280
26  36 0.051680  1.8480
27  39 0.056370  1.6840
28  40 0.061230  1.5340
29  42 0.066300  1.3980
30  46 0.071570  1.2740
31  48 0.077020  1.1600
32  48 0.082600  1.0570
33  48 0.088310  0.9634
34  52 0.094120  0.8778
35  55 0.100100  0.7999
36  55 0.106100  0.7288
37  55 0.112200  0.6641
38  56 0.118300  0.6051
39  55 0.124300  0.5513
40  56 0.130400  0.5023
41  57 0.136500  0.4577
42  58 0.142500  0.4170
43  58 0.148500  0.3800
44  58 0.154500  0.3462
45  58 0.160300  0.3155
46  58 0.166000  0.2875
47  59 0.171600  0.2619
48  59 0.177100  0.2387
49  60 0.182500  0.2174
50  60 0.187700  0.1981
51  60 0.192800  0.1805
52  61 0.197700  0.1645
53  61 0.202400  0.1499
54  61 0.207000  0.1366
55  61 0.211400  0.1244
56  61 0.215600  0.1134
57  61 0.219700  0.1033
58  62 0.223500  0.0941
59  61 0.227200  0.0858
60  61 0.230700  0.0782
61  62 0.233900  0.0712
62  62 0.237100  0.0649
63  62 0.240100  0.0591
64  60 0.242800  0.0539
65  61 0.245400  0.0491
66  62 0.247900  0.0447
67  63 0.250200  0.0408
68  63 0.252400  0.0371
69  63 0.254500  0.0338
70  63 0.256400  0.0308
71  63 0.258200  0.0281
72  63 0.259900  0.0256
73  63 0.261400  0.0233
74  63 0.262900  0.0213
75  63 0.264200  0.0194
76  63 0.265500  0.0176
77  62 0.266600  0.0161
78  62 0.267700  0.0146
79  62 0.268700  0.0133
80  63 0.269600  0.0122
81  63 0.270400  0.0111
82  63 0.271200  0.0101
83  63 0.271900  0.0092
84  63 0.272500  0.0084
85  63 0.273100  0.0076
86  63 0.273700  0.0070
87  63 0.274200  0.0063
88  63 0.274600  0.0058
89  63 0.275000  0.0053
90  63 0.275400  0.0048
91  63 0.275700  0.0044
92  63 0.276000  0.0040
93  63 0.276300  0.0036
94  63 0.276500  0.0033
95  63 0.276800  0.0030
96  63 0.276900  0.0027
97  63 0.277100  0.0025
98  63 0.277300  0.0023
99  63 0.277400  0.0021
100 62 0.277500  0.0019
