
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 4.6600
2   1 0.002823 4.2460
3   1 0.005619 3.8690
4   2 0.008423 3.5250
5   3 0.013330 3.2120
6   3 0.019120 2.9270
7   4 0.024840 2.6670
8   6 0.031650 2.4300
9   6 0.039920 2.2140
10  8 0.047810 2.0170
11  8 0.055570 1.8380
12  9 0.064390 1.6750
13 12 0.073900 1.5260
14 14 0.084290 1.3900
15 16 0.094930 1.2670
16 19 0.105600 1.1540
17 22 0.116400 1.0520
18 27 0.127500 0.9584
19 30 0.138800 0.8732
20 32 0.149300 0.7957
21 33 0.159200 0.7250
22 38 0.168600 0.6606
23 39 0.177800 0.6019
24 40 0.186100 0.5484
25 41 0.194200 0.4997
26 44 0.202200 0.4553
27 45 0.209500 0.4149
28 47 0.216400 0.3780
29 49 0.222700 0.3444
30 51 0.228700 0.3138
31 51 0.234000 0.2859
32 52 0.238900 0.2605
33 53 0.243200 0.2374
34 54 0.247100 0.2163
35 55 0.250700 0.1971
36 55 0.254000 0.1796
37 55 0.256900 0.1636
38 57 0.259500 0.1491
39 56 0.261800 0.1358
40 56 0.263800 0.1238
41 57 0.265500 0.1128
42 57 0.267200 0.1028
43 57 0.268600 0.0936
44 59 0.269800 0.0853
45 59 0.271000 0.0777
46 58 0.272000 0.0708
47 58 0.272900 0.0645
48 58 0.273600 0.0588
49 58 0.274300 0.0536
50 58 0.274800 0.0488
51 57 0.275300 0.0445
52 57 0.275700 0.0405
53 59 0.276000 0.0369
54 59 0.276400 0.0336
55 58 0.276700 0.0307
56 59 0.276900 0.0279
57 59 0.277100 0.0255
58 59 0.277300 0.0232
59 59 0.277500 0.0211
60 58 0.277600 0.0193
61 59 0.277700 0.0176
62 59 0.277800 0.0160
63 59 0.277900 0.0146
64 60 0.277900 0.0133
65 60 0.278000 0.0121
66 61 0.278100 0.0110
67 62 0.278100 0.0100
68 62 0.278200 0.0091
69 62 0.278200 0.0083
70 62 0.278300 0.0076
71 62 0.278300 0.0069
72 62 0.278300 0.0063
73 62 0.278300 0.0057
74 62 0.278400 0.0052
75 63 0.278400 0.0048
76 63 0.278400 0.0043
77 63 0.278400 0.0040
78 63 0.278400 0.0036
79 63 0.278400 0.0033
80 63 0.278400 0.0030
81 63 0.278400 0.0027
82 63 0.278400 0.0025
83 63 0.278400 0.0023
84 63 0.278400 0.0021
85 63 0.278400 0.0019
86 63 0.278400 0.0017
