
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1   63 0.000000 466.00
2   63 0.002694 424.60
3   63 0.002953 386.90
4   63 0.003236 352.50
5   63 0.003546 321.20
6   63 0.003885 292.70
7   63 0.004255 266.70
8   63 0.004661 243.00
9   63 0.005103 221.40
10  63 0.005587 201.70
11  63 0.006115 183.80
12  63 0.006692 167.50
13  63 0.007320 152.60
14  63 0.008006 139.00
15  63 0.008753 126.70
16  63 0.009566 115.40
17  63 0.010450 105.20
18  63 0.011410  95.84
19  63 0.012460  87.32
20  63 0.013590  79.57
21  63 0.014830  72.50
22  63 0.016160  66.06
23  63 0.017600  60.19
24  63 0.019160  54.84
25  63 0.020850  49.97
26  63 0.022670  45.53
27  63 0.024620  41.49
28  63 0.026730  37.80
29  63 0.028990  34.44
30  63 0.031410  31.38
31  63 0.034010  28.59
32  63 0.036780  26.05
33  63 0.039740  23.74
34  63 0.042880  21.63
35  63 0.046220  19.71
36  63 0.049760  17.96
37  63 0.053510  16.36
38  63 0.057460  14.91
39  63 0.061610  13.58
40  63 0.065980  12.38
41  63 0.070540  11.28
42  63 0.075310  10.28
43  63 0.080280   9.36
44  63 0.085430   8.53
45  63 0.090760   7.77
46  63 0.096260   7.08
47  63 0.101900   6.45
48  63 0.107700   5.88
49  63 0.113600   5.36
50  63 0.119700   4.88
51  63 0.125800   4.45
52  63 0.132000   4.05
53  63 0.138200   3.69
54  63 0.144500   3.37
55  63 0.150700   3.07
56  63 0.156900   2.79
57  63 0.163100   2.55
58  63 0.169300   2.32
59  63 0.175300   2.11
60  63 0.181300   1.93
61  63 0.187100   1.75
62  63 0.192800   1.60
63  63 0.198300   1.46
64  63 0.203700   1.33
65  63 0.208900   1.21
66  63 0.213800   1.10
67  63 0.218600   1.00
68  63 0.223200   0.91
69  63 0.227500   0.83
70  63 0.231700   0.76
71  63 0.235600   0.69
72  63 0.239200   0.63
73  63 0.242700   0.57
74  63 0.245900   0.52
75  63 0.248900   0.48
76  63 0.251700   0.43
77  63 0.254300   0.40
78  63 0.256700   0.36
79  63 0.258900   0.33
80  63 0.260900   0.30
81  63 0.262700   0.27
82  63 0.264400   0.25
83  63 0.265900   0.23
84  63 0.267300   0.21
85  63 0.268600   0.19
86  63 0.269700   0.17
87  63 0.270700   0.16
88  63 0.271600   0.14
89  63 0.272400   0.13
90  63 0.273200   0.12
91  63 0.273800   0.11
92  63 0.274400   0.10
93  63 0.274900   0.09
94  63 0.275300   0.08
95  63 0.275700   0.07
96  63 0.276100   0.07
97  63 0.276400   0.06
98  63 0.276700   0.06
99  63 0.276900   0.05
100 63 0.277100   0.05
