
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 46.540
2   1 0.000406 42.410
3   1 0.000845 38.640
4   1 0.001320 35.210
5   1 0.001833 32.080
6   1 0.002386 29.230
7   3 0.003247 26.630
8   7 0.004745 24.270
9  19 0.007337 22.110
10 25 0.010850 20.150
11 35 0.014740 18.360
12 37 0.018750 16.730
13 39 0.022670 15.240
14 39 0.026500 13.890
15 42 0.030200 12.650
16 44 0.033750 11.530
17 44 0.037180 10.510
18 45 0.040480  9.572
19 45 0.043650  8.722
20 46 0.046690  7.947
21 46 0.049650  7.241
22 47 0.052500  6.598
23 50 0.055300  6.011
24 50 0.058030  5.477
25 50 0.060680  4.991
26 52 0.063240  4.547
27 52 0.065700  4.143
28 52 0.068080  3.775
29 53 0.070380  3.440
30 53 0.072590  3.134
31 52 0.074700  2.856
32 52 0.076750  2.602
33 52 0.078710  2.371
34 50 0.080560  2.160
35 51 0.082350  1.968
36 52 0.084060  1.794
37 52 0.085650  1.634
38 53 0.087130  1.489
39 53 0.088520  1.357
40 55 0.089800  1.236
41 55 0.090970  1.126
42 54 0.092060  1.026
43 54 0.093040  0.935
44 54 0.093940  0.852
45 55 0.094750  0.776
46 55 0.095490  0.707
47 56 0.096160  0.645
48 57 0.096760  0.587
49 60 0.097300  0.535
50 61 0.097790  0.488
51 59 0.098230  0.444
52 61 0.098610  0.405
53 61 0.098950  0.369
54 62 0.099250  0.336
55 61 0.099510  0.306
56 60 0.099740  0.279
57 61 0.099950  0.254
58 61 0.100100  0.232
59 61 0.100300  0.211
60 61 0.100400  0.192
61 62 0.100500  0.175
62 61 0.100600  0.160
63 61 0.100700  0.146
64 62 0.100800  0.133
65 63 0.100900  0.121
66 63 0.100900  0.110
67 63 0.101000  0.100
68 63 0.101000  0.091
69 64 0.101000  0.083
70 66 0.101100  0.076
71 66 0.101100  0.069
72 66 0.101100  0.063
73 66 0.101100  0.057
74 66 0.101200  0.052
75 66 0.101200  0.048
76 66 0.101200  0.043
77 67 0.101200  0.040
78 67 0.101200  0.036
79 68 0.101200  0.033
80 67 0.101200  0.030
81 66 0.101200  0.027
82 66 0.101200  0.025
83 66 0.101200  0.023
84 67 0.101200  0.021
85 68 0.101200  0.019
86 69 0.101200  0.017
87 69 0.101200  0.016
88 70 0.101200  0.014
89 71 0.101200  0.013
90 71 0.101200  0.012
91 71 0.101200  0.011
