
Call:  glmnet(x = x, y = y, alpha = 0.3, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 8.7850
2   2 0.003478 8.0040
3   2 0.007903 7.2930
4   2 0.011600 6.6450
5   2 0.014690 6.0550
6   3 0.017460 5.5170
7   3 0.019990 5.0270
8   3 0.022100 4.5800
9   4 0.024030 4.1730
10  5 0.026060 3.8030
11  6 0.028710 3.4650
12  7 0.031110 3.1570
13  7 0.033300 2.8770
14  7 0.035130 2.6210
15  7 0.036650 2.3880
16  7 0.037920 2.1760
17  8 0.038980 1.9830
18  8 0.040070 1.8070
19  8 0.040980 1.6460
20  9 0.041750 1.5000
21  9 0.042460 1.3670
22  9 0.043050 1.2450
23  9 0.043540 1.1350
24 11 0.044070 1.0340
25 11 0.044650 0.9420
26 14 0.045220 0.8583
27 13 0.045790 0.7820
28 13 0.046140 0.7126
29 13 0.046430 0.6493
30 13 0.048900 0.5916
31 14 0.053110 0.5390
32 14 0.057300 0.4911
33 16 0.061270 0.4475
34 19 0.065060 0.4078
35 19 0.068630 0.3715
36 20 0.072000 0.3385
37 20 0.075070 0.3084
38 20 0.077890 0.2810
39 20 0.080440 0.2561
40 24 0.082770 0.2333
41 24 0.085000 0.2126
42 25 0.087010 0.1937
43 25 0.088800 0.1765
44 25 0.090420 0.1608
45 25 0.091870 0.1465
46 24 0.093110 0.1335
47 24 0.094200 0.1217
48 26 0.095160 0.1109
49 26 0.096020 0.1010
50 26 0.096770 0.0920
51 28 0.097410 0.0838
52 30 0.097980 0.0764
53 31 0.098460 0.0696
54 31 0.098880 0.0634
55 31 0.099240 0.0578
56 31 0.099540 0.0527
57 31 0.099800 0.0480
58 31 0.100000 0.0437
59 32 0.100200 0.0398
60 33 0.100400 0.0363
61 34 0.100500 0.0331
62 36 0.100600 0.0301
63 39 0.100700 0.0275
64 38 0.100800 0.0250
65 38 0.100900 0.0228
66 40 0.100900 0.0208
67 40 0.101000 0.0189
68 40 0.101000 0.0172
69 41 0.101000 0.0157
70 41 0.101100 0.0143
71 41 0.101100 0.0130
72 42 0.101100 0.0119
73 42 0.101100 0.0108
74 42 0.101200 0.0099
75 42 0.101200 0.0090
76 42 0.101200 0.0082
77 42 0.101200 0.0075
78 42 0.101200 0.0068
79 42 0.101200 0.0062
80 43 0.101200 0.0056
81 43 0.101200 0.0051
82 43 0.101200 0.0047
83 43 0.101200 0.0043
84 42 0.101200 0.0039
85 44 0.101200 0.0035
86 45 0.101200 0.0032
87 47 0.101200 0.0029
88 47 0.101200 0.0027
89 48 0.101200 0.0024
90 49 0.101200 0.0022
