
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1   91 0.000000 465.40
2   91 0.005975 424.10
3   91 0.006483 386.40
4   91 0.007028 352.10
5   91 0.007612 320.80
6   91 0.008235 292.30
7   91 0.008900 266.30
8   91 0.009607 242.70
9   91 0.010360 221.10
10  91 0.011150 201.50
11  91 0.011990 183.60
12  91 0.012880 167.30
13  91 0.013810 152.40
14  91 0.014780 138.90
15  91 0.015810 126.50
16  91 0.016870 115.30
17  91 0.017980 105.10
18  91 0.019130  95.72
19  91 0.020310  87.22
20  91 0.021540  79.47
21  91 0.022800  72.41
22  91 0.024090  65.98
23  91 0.025420  60.11
24  91 0.026780  54.77
25  91 0.028170  49.91
26  91 0.029580  45.47
27  91 0.031010  41.43
28  91 0.032480  37.75
29  91 0.033960  34.40
30  91 0.035470  31.34
31  91 0.036990  28.56
32  91 0.038540  26.02
33  91 0.040110  23.71
34  91 0.041710  21.60
35  91 0.043320  19.68
36  91 0.044960  17.94
37  91 0.046620  16.34
38  91 0.048300  14.89
39  91 0.050010  13.57
40  91 0.051740  12.36
41  91 0.053490  11.26
42  91 0.055260  10.26
43  91 0.057060   9.35
44  91 0.058870   8.52
45  91 0.060710   7.76
46  91 0.062550   7.07
47  91 0.064400   6.45
48  91 0.066260   5.87
49  91 0.068120   5.35
50  91 0.069960   4.88
51  91 0.071800   4.44
52  91 0.073620   4.05
53  91 0.075410   3.69
54  91 0.077170   3.36
55  91 0.078880   3.06
56  91 0.080550   2.79
57  91 0.082160   2.54
58  91 0.083710   2.32
59  91 0.085200   2.11
60  91 0.086610   1.92
61  91 0.087940   1.75
62  91 0.089200   1.60
63  91 0.090380   1.46
64  91 0.091480   1.33
65  91 0.092490   1.21
66  91 0.093430   1.10
67  91 0.094290   1.00
68  91 0.095080   0.91
69  91 0.095790   0.83
70  91 0.096440   0.76
71  91 0.097020   0.69
72  91 0.097540   0.63
73  91 0.098010   0.57
74  91 0.098420   0.52
75  91 0.098790   0.48
76  91 0.099110   0.43
77  91 0.099400   0.40
78  91 0.099650   0.36
79  91 0.099870   0.33
80  91 0.100100   0.30
81  91 0.100200   0.27
82  91 0.100400   0.25
83  91 0.100500   0.23
84  91 0.100600   0.21
85  91 0.100700   0.19
86  91 0.100800   0.17
87  91 0.100900   0.16
88  91 0.100900   0.14
89  91 0.101000   0.13
90  91 0.101000   0.12
91  91 0.101000   0.11
92  91 0.101100   0.10
93  91 0.101100   0.09
94  91 0.101100   0.08
95  91 0.101100   0.07
96  91 0.101200   0.07
97  91 0.101200   0.06
98  91 0.101200   0.06
99  91 0.101200   0.05
100 91 0.101200   0.05
