
Call:  glmnet(x = x, y = y, alpha = 0.9, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 2.92800
2   2 0.003569 2.66800
3   2 0.008080 2.43100
4   2 0.011830 2.21500
5   2 0.014940 2.01800
6   3 0.017700 1.83900
7   3 0.020220 1.67600
8   3 0.022320 1.52700
9   4 0.024150 1.39100
10  5 0.026170 1.26800
11  6 0.028820 1.15500
12  6 0.031230 1.05200
13  7 0.033420 0.95890
14  7 0.035260 0.87370
15  7 0.036780 0.79610
16  7 0.038040 0.72530
17  7 0.039090 0.66090
18  8 0.040160 0.60220
19  8 0.041070 0.54870
20  9 0.041830 0.50000
21  9 0.042540 0.45550
22  9 0.043130 0.41510
23  9 0.043610 0.37820
24 11 0.044120 0.34460
25 11 0.044690 0.31400
26 13 0.045230 0.28610
27 13 0.045800 0.26070
28 13 0.046160 0.23750
29 13 0.046450 0.21640
30 13 0.051280 0.19720
31 14 0.058690 0.17970
32 14 0.065110 0.16370
33 16 0.070550 0.14920
34 18 0.075200 0.13590
35 20 0.079180 0.12380
36 20 0.082550 0.11280
37 20 0.085390 0.10280
38 20 0.087760 0.09368
39 20 0.089740 0.08536
40 23 0.091420 0.07778
41 24 0.092960 0.07087
42 25 0.094250 0.06457
43 25 0.095370 0.05884
44 24 0.096290 0.05361
45 24 0.097060 0.04885
46 24 0.097700 0.04451
47 25 0.098240 0.04055
48 26 0.098740 0.03695
49 26 0.099120 0.03367
50 26 0.099450 0.03068
51 27 0.099730 0.02795
52 30 0.099960 0.02547
53 31 0.100200 0.02321
54 31 0.100300 0.02114
55 31 0.100500 0.01927
56 31 0.100600 0.01755
57 31 0.100700 0.01599
58 31 0.100800 0.01457
59 33 0.100900 0.01328
60 35 0.100900 0.01210
61 34 0.101000 0.01102
62 35 0.101000 0.01005
63 36 0.101000 0.00915
64 38 0.101100 0.00834
65 39 0.101100 0.00760
66 40 0.101100 0.00692
67 41 0.101100 0.00631
68 40 0.101100 0.00575
69 40 0.101200 0.00524
70 41 0.101200 0.00477
71 40 0.101200 0.00435
72 41 0.101200 0.00396
73 42 0.101200 0.00361
74 43 0.101200 0.00329
75 43 0.101200 0.00300
76 44 0.101200 0.00273
77 45 0.101200 0.00249
78 45 0.101200 0.00227
79 45 0.101200 0.00207
80 47 0.101200 0.00188
81 48 0.101200 0.00172
82 48 0.101200 0.00156
83 50 0.101200 0.00142
84 51 0.101200 0.00130
85 51 0.101200 0.00118
86 51 0.101200 0.00108
