
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

    Df     %Dev  Lambda
1    0 0.000000 0.32320
2    2 0.004503 0.29450
3    2 0.009625 0.26840
4    4 0.014960 0.24450
5    5 0.020640 0.22280
6    5 0.025500 0.20300
7    8 0.030010 0.18500
8    8 0.034510 0.16850
9   10 0.038290 0.15360
10  10 0.041610 0.13990
11  11 0.044360 0.12750
12  14 0.047150 0.11620
13  15 0.049530 0.10580
14  16 0.051610 0.09644
15  21 0.053800 0.08788
16  23 0.056010 0.08007
17  24 0.058370 0.07296
18  24 0.060290 0.06648
19  28 0.062130 0.06057
20  32 0.064230 0.05519
21  33 0.066140 0.05029
22  31 0.067830 0.04582
23  32 0.069150 0.04175
24  35 0.071060 0.03804
25  38 0.072830 0.03466
26  37 0.074790 0.03158
27  40 0.076430 0.02878
28  44 0.078270 0.02622
29  45 0.079950 0.02389
30  47 0.081320 0.02177
31  49 0.082660 0.01983
32  52 0.084170 0.01807
33  52 0.085500 0.01647
34  54 0.086630 0.01500
35  53 0.087770 0.01367
36  56 0.088760 0.01246
37  54 0.089690 0.01135
38  55 0.090480 0.01034
39  54 0.091180 0.00942
40  58 0.091740 0.00859
41  61 0.092270 0.00782
42  62 0.092770 0.00713
43  64 0.093200 0.00650
44  63 0.093570 0.00592
45  67 0.093910 0.00539
46  67 0.094250 0.00491
47  69 0.094460 0.00448
48  70 0.094720 0.00408
49  72 0.094940 0.00372
50  72 0.095150 0.00339
51  72 0.095310 0.00309
52  72 0.095450 0.00281
53  72 0.095520 0.00256
54  73 0.095660 0.00233
55  76 0.095710 0.00213
56  76 0.095800 0.00194
57  79 0.095850 0.00177
58  83 0.095900 0.00161
59  83 0.095950 0.00147
60  85 0.095990 0.00134
61  81 0.096040 0.00122
62  82 0.096070 0.00111
63  87 0.096090 0.00101
64  89 0.096100 0.00092
65  91 0.096120 0.00084
66  93 0.096140 0.00076
67  93 0.096160 0.00070
68  94 0.096170 0.00063
69  95 0.096180 0.00058
70  95 0.096190 0.00053
71  96 0.096190 0.00048
72  98 0.096200 0.00044
73  99 0.096200 0.00040
74 100 0.096210 0.00036
75 100 0.096210 0.00033
76 100 0.096220 0.00030
77 100 0.096220 0.00027
78 102 0.096220 0.00025
79 103 0.096230 0.00023
80 103 0.096230 0.00021
81 104 0.096230 0.00019
82 104 0.096230 0.00017
83 104 0.096230 0.00016
84 104 0.096230 0.00014
85 104 0.096240 0.00013
