
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1     0 0.000000 395.00
2     1 0.001429 359.90
3     1 0.002749 327.90
4     2 0.004437 298.80
5     4 0.006278 272.20
6     4 0.008908 248.00
7     4 0.011270 226.00
8     6 0.013690 205.90
9     8 0.017410 187.60
10    8 0.021080 171.00
11    8 0.024360 155.80
12    9 0.027300 141.90
13   10 0.030150 129.30
14   10 0.032680 117.80
15   10 0.034910 107.40
16   10 0.036860  97.83
17   12 0.038770  89.14
18   15 0.040700  81.22
19   16 0.042680  74.01
20   17 0.044590  67.43
21   17 0.046300  61.44
22   18 0.047880  55.98
23   22 0.049590  51.01
24   24 0.051170  46.48
25   25 0.052730  42.35
26   28 0.054400  38.59
27   28 0.056030  35.16
28   29 0.057730  32.04
29   30 0.059300  29.19
30   32 0.060780  26.60
31   33 0.062200  24.23
32   33 0.063530  22.08
33   37 0.064770  20.12
34   42 0.066170  18.33
35   44 0.067610  16.70
36   45 0.068960  15.22
37   44 0.070170  13.87
38   47 0.071270  12.64
39   49 0.072260  11.51
40   52 0.073420  10.49
41   53 0.074580   9.56
42   58 0.075710   8.71
43   62 0.076990   7.94
44   64 0.078350   7.23
45   68 0.079660   6.59
46   71 0.080970   6.00
47   74 0.082230   5.47
48   77 0.083430   4.98
49   76 0.084530   4.54
50   80 0.085580   4.14
51   82 0.086670   3.77
52   81 0.087610   3.44
53   84 0.088470   3.13
54   88 0.089280   2.85
55   89 0.090040   2.60
56   90 0.090710   2.37
57   91 0.091320   2.16
58   91 0.091880   1.97
59   92 0.092380   1.79
60   95 0.092790   1.63
61   96 0.093210   1.49
62   96 0.093560   1.36
63   99 0.093890   1.24
64  100 0.094170   1.12
65  101 0.094430   1.02
66  103 0.094670   0.93
67  106 0.094870   0.85
68  106 0.095050   0.78
69  107 0.095200   0.71
70  109 0.095340   0.64
71  112 0.095460   0.59
72  113 0.095570   0.53
73  115 0.095670   0.49
74  117 0.095750   0.44
75  118 0.095820   0.40
76  118 0.095880   0.37
77  120 0.095930   0.34
78  120 0.095970   0.31
79  119 0.096010   0.28
80  120 0.096040   0.25
81  120 0.096060   0.23
82  121 0.096090   0.21
83  120 0.096110   0.19
84  120 0.096120   0.18
85  121 0.096140   0.16
86  122 0.096150   0.15
87  123 0.096170   0.13
88  124 0.096180   0.12
89  124 0.096180   0.11
90  124 0.096190   0.10
91  124 0.096200   0.09
92  124 0.096210   0.08
93  125 0.096210   0.08
94  126 0.096210   0.07
95  126 0.096220   0.06
96  126 0.096220   0.06
97  126 0.096220   0.05
98  126 0.096230   0.05
99  127 0.096230   0.04
100 128 0.096230   0.04
