
Call:  glmnet(x = x, y = y, alpha = 0.3, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 13.1700
2    1 0.002234 12.0000
3    1 0.004095 10.9300
4    1 0.005646  9.9590
5    2 0.007827  9.0740
6    3 0.011100  8.2680
7    3 0.014200  7.5340
8    3 0.016860  6.8640
9    6 0.020800  6.2550
10   7 0.024960  5.6990
11   7 0.028610  5.1930
12   8 0.031800  4.7310
13   8 0.034520  4.3110
14   8 0.036770  3.9280
15   8 0.038650  3.5790
16  10 0.040650  3.2610
17  10 0.042370  2.9710
18  11 0.043970  2.7070
19  12 0.045650  2.4670
20  12 0.047180  2.2480
21  13 0.048580  2.0480
22  15 0.050230  1.8660
23  17 0.051900  1.7000
24  19 0.053510  1.5490
25  22 0.055270  1.4120
26  24 0.057010  1.2860
27  24 0.059110  1.1720
28  25 0.060900  1.0680
29  26 0.062410  0.9730
30  26 0.063900  0.8866
31  26 0.065140  0.8078
32  30 0.066390  0.7360
33  30 0.067600  0.6706
34  32 0.068880  0.6111
35  34 0.070270  0.5568
36  35 0.071630  0.5073
37  38 0.072790  0.4623
38  39 0.073950  0.4212
39  42 0.075350  0.3838
40  45 0.076720  0.3497
41  49 0.078320  0.3186
42  48 0.080080  0.2903
43  51 0.081760  0.2645
44  52 0.083410  0.2410
45  55 0.084840  0.2196
46  58 0.086310  0.2001
47  55 0.087620  0.1823
48  57 0.088640  0.1661
49  58 0.089670  0.1514
50  58 0.090520  0.1379
51  60 0.091300  0.1257
52  62 0.092030  0.1145
53  59 0.092560  0.1043
54  57 0.093000  0.0951
55  63 0.093410  0.0866
56  64 0.093840  0.0789
57  64 0.094190  0.0719
58  64 0.094440  0.0655
59  65 0.094690  0.0597
60  65 0.094900  0.0544
61  66 0.095080  0.0496
62  68 0.095260  0.0452
63  71 0.095390  0.0412
64  71 0.095520  0.0375
65  72 0.095620  0.0342
66  74 0.095720  0.0311
67  74 0.095790  0.0284
68  77 0.095850  0.0258
69  77 0.095910  0.0236
70  78 0.095950  0.0215
71  79 0.096000  0.0196
72  81 0.096020  0.0178
73  83 0.096060  0.0162
74  86 0.096090  0.0148
75  86 0.096110  0.0135
76  86 0.096130  0.0123
77  86 0.096150  0.0112
78  88 0.096160  0.0102
79  91 0.096160  0.0093
80  92 0.096170  0.0085
81  93 0.096180  0.0077
82  93 0.096190  0.0070
83  94 0.096200  0.0064
84  94 0.096200  0.0058
85  94 0.096210  0.0053
86  95 0.096210  0.0048
87  97 0.096220  0.0044
88  98 0.096220  0.0040
89  98 0.096220  0.0037
90 100 0.096230  0.0033
91 101 0.096230  0.0030
92 102 0.096230  0.0028
93 103 0.096230  0.0025
94 104 0.096230  0.0023
95 105 0.096230  0.0021
96 106 0.096230  0.0019
97 106 0.096240  0.0017
