
Call:  glmnet(x = x, y = y, alpha = 0.8, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 0.60860
2     1 0.009004 0.55450
3     2 0.023620 0.50530
4     2 0.036260 0.46040
5     3 0.049680 0.41950
6     4 0.062040 0.38220
7     4 0.073340 0.34830
8     6 0.083120 0.31730
9     9 0.092430 0.28910
10   10 0.100600 0.26340
11   11 0.107700 0.24000
12   12 0.113700 0.21870
13   15 0.118800 0.19930
14   14 0.123700 0.18160
15   14 0.127600 0.16540
16   14 0.130800 0.15080
17   14 0.133400 0.13740
18   14 0.135600 0.12520
19   14 0.137500 0.11400
20   14 0.139000 0.10390
21   14 0.140300 0.09468
22   14 0.141400 0.08626
23   14 0.142200 0.07860
24   14 0.143000 0.07162
25   14 0.143600 0.06526
26   14 0.144100 0.05946
27   14 0.144500 0.05418
28   14 0.144900 0.04936
29   14 0.145200 0.04498
30   14 0.145400 0.04098
31   14 0.145600 0.03734
32   14 0.145800 0.03402
33   14 0.145900 0.03100
34   15 0.146300 0.02825
35   15 0.146800 0.02574
36   15 0.147100 0.02345
37   16 0.147500 0.02137
38   44 0.148100 0.01947
39   49 0.149200 0.01774
40   49 0.150200 0.01616
41   32 0.151100 0.01473
42   49 0.151800 0.01342
43   50 0.152400 0.01223
44   51 0.153000 0.01114
45   45 0.153700 0.01015
46   60 0.154300 0.00925
47   53 0.154900 0.00843
48   69 0.155400 0.00768
49   70 0.156100 0.00700
50   71 0.156700 0.00638
51   69 0.157200 0.00581
52   71 0.157700 0.00529
53   74 0.158200 0.00482
54   70 0.158800 0.00439
55   71 0.159200 0.00400
56   71 0.159700 0.00365
57   69 0.160100 0.00332
58   69 0.160400 0.00303
59   76 0.160700 0.00276
60   70 0.161000 0.00252
61   66 0.161200 0.00229
62   68 0.161300 0.00209
63   74 0.161500 0.00190
64   76 0.161600 0.00173
65   78 0.161800 0.00158
66   79 0.161900 0.00144
67   81 0.162000 0.00131
68   81 0.162100 0.00120
69   84 0.162100 0.00109
70   87 0.162300 0.00099
71   82 0.162400 0.00090
72   91 0.162500 0.00082
73   94 0.162500 0.00075
74  100 0.162600 0.00068
75  101 0.162600 0.00062
76  104 0.162700 0.00057
77  105 0.162700 0.00052
78  107 0.162800 0.00047
79  108 0.162800 0.00043
80  110 0.162800 0.00039
81  112 0.162800 0.00036
82  112 0.162900 0.00032
83  112 0.162900 0.00030
84  112 0.162900 0.00027
85  112 0.162900 0.00025
86  113 0.162900 0.00022
87  113 0.163000 0.00020
88  113 0.163000 0.00019
89  114 0.163000 0.00017
90  113 0.163000 0.00015
91  114 0.163000 0.00014
92  116 0.163000 0.00013
93  116 0.163000 0.00012
94  116 0.163000 0.00011
95  116 0.163000 0.00010
96  116 0.163000 0.00009
97  116 0.163000 0.00008
98  116 0.163000 0.00007
99  115 0.163000 0.00007
100 115 0.163000 0.00006
