
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 35.430
2    1 0.005686 32.280
3    1 0.010450 29.410
4    1 0.014450 26.800
5    1 0.017790 24.420
6    1 0.020590 22.250
7    1 0.022930 20.270
8    2 0.025640 18.470
9    2 0.028850 16.830
10   2 0.031530 15.340
11   2 0.033760 13.970
12   3 0.037060 12.730
13   3 0.041480 11.600
14   3 0.045180 10.570
15   3 0.048290  9.631
16   3 0.050890  8.775
17   3 0.053080  7.996
18   3 0.054900  7.285
19   3 0.056430  6.638
20   3 0.057710  6.048
21   4 0.058780  5.511
22   4 0.059810  5.022
23   5 0.060660  4.575
24   5 0.061450  4.169
25   5 0.062130  3.799
26   8 0.063110  3.461
27   8 0.064710  3.154
28   8 0.066100  2.874
29   8 0.067280  2.618
30   8 0.068270  2.386
31   8 0.069110  2.174
32   8 0.070240  1.981
33   9 0.071390  1.805
34   9 0.072620  1.644
35  10 0.073800  1.498
36  10 0.074870  1.365
37  12 0.076190  1.244
38  11 0.077540  1.133
39  11 0.078230  1.033
40  13 0.080180  0.941
41  13 0.083920  0.857
42  14 0.088080  0.781
43  14 0.092210  0.712
44  14 0.096120  0.649
45  15 0.099910  0.591
46  15 0.103900  0.538
47  15 0.107500  0.491
48  16 0.111100  0.447
49  15 0.114400  0.407
50  16 0.117700  0.371
51  20 0.121200  0.338
52  21 0.124600  0.308
53  21 0.127700  0.281
54  26 0.130500  0.256
55  31 0.133500  0.233
56  32 0.136300  0.212
57  33 0.138800  0.194
58  35 0.141200  0.176
59  35 0.143200  0.161
60  35 0.145100  0.146
61  36 0.146700  0.133
62  37 0.148100  0.122
63  38 0.149300  0.111
64  40 0.150500  0.101
65  41 0.151700  0.092
66  41 0.152900  0.084
67  40 0.153900  0.076
68  41 0.154600  0.070
69  42 0.155400  0.063
70  43 0.156200  0.058
71  43 0.157000  0.053
72  43 0.157600  0.048
73  45 0.158200  0.044
74  45 0.158800  0.040
75  44 0.159300  0.036
76  45 0.159700  0.033
77  47 0.160000  0.030
78  52 0.160100  0.027
79  52 0.160300  0.025
80  54 0.160700  0.023
81  54 0.161000  0.021
82  54 0.161200  0.019
83  54 0.161400  0.017
84  57 0.161700  0.016
85  57 0.161700  0.014
86  58 0.162000  0.013
87  59 0.162100  0.012
88  59 0.162200  0.011
89  62 0.162300  0.010
90  62 0.162400  0.009
91  62 0.162500  0.008
92  62 0.162600  0.007
93  63 0.162600  0.007
94  66 0.162700  0.006
95  66 0.162700  0.006
96  69 0.162700  0.005
97  71 0.162800  0.005
98  70 0.162800  0.004
99  71 0.162800  0.004
100 72 0.162800  0.004
