
Call:  glmnet(x = x, y = y, alpha = 0.65, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 0.74900
2     1 0.008524 0.68250
3     2 0.022500 0.62190
4     2 0.034750 0.56660
5     3 0.047950 0.51630
6     4 0.060410 0.47040
7     4 0.071640 0.42860
8     7 0.081760 0.39050
9     9 0.091270 0.35580
10   11 0.099570 0.32420
11   11 0.106800 0.29540
12   12 0.112900 0.26920
13   15 0.118300 0.24530
14   15 0.123100 0.22350
15   14 0.127100 0.20360
16   14 0.130300 0.18550
17   14 0.133000 0.16910
18   14 0.135300 0.15400
19   14 0.137200 0.14040
20   14 0.138700 0.12790
21   14 0.140100 0.11650
22   14 0.141200 0.10620
23   14 0.142100 0.09674
24   14 0.142800 0.08815
25   14 0.143500 0.08032
26   14 0.144000 0.07318
27   14 0.144400 0.06668
28   14 0.144800 0.06076
29   14 0.145100 0.05536
30   14 0.145300 0.05044
31   14 0.145600 0.04596
32   14 0.145700 0.04188
33   14 0.145900 0.03816
34   15 0.146200 0.03477
35   15 0.146700 0.03168
36   15 0.147100 0.02886
37   16 0.147400 0.02630
38   48 0.148000 0.02396
39   50 0.149100 0.02183
40   46 0.150200 0.01989
41   48 0.151100 0.01813
42   47 0.151700 0.01652
43   50 0.152400 0.01505
44   53 0.152900 0.01371
45   53 0.153700 0.01249
46   66 0.154200 0.01138
47   69 0.154800 0.01037
48   65 0.155400 0.00945
49   66 0.156000 0.00861
50   76 0.156600 0.00785
51   69 0.157200 0.00715
52   78 0.157700 0.00652
53   83 0.158200 0.00594
54   68 0.158800 0.00541
55   71 0.159200 0.00493
56   64 0.159600 0.00449
57   69 0.160000 0.00409
58   66 0.160300 0.00373
59   80 0.160600 0.00340
60   71 0.160800 0.00310
61   71 0.161100 0.00282
62   67 0.161300 0.00257
63   67 0.161400 0.00234
64   76 0.161600 0.00213
65   79 0.161700 0.00194
66   80 0.161800 0.00177
67   82 0.162000 0.00161
68   88 0.162000 0.00147
69   91 0.162200 0.00134
70   80 0.162200 0.00122
71   81 0.162300 0.00111
72   87 0.162400 0.00101
73   93 0.162500 0.00092
74  105 0.162600 0.00084
75  106 0.162600 0.00077
76  106 0.162700 0.00070
77  109 0.162700 0.00064
78  109 0.162800 0.00058
79  111 0.162800 0.00053
80  112 0.162800 0.00048
81  113 0.162800 0.00044
82  114 0.162900 0.00040
83  114 0.162900 0.00036
84  114 0.162900 0.00033
85  114 0.162900 0.00030
86  116 0.162900 0.00028
87  117 0.163000 0.00025
88  118 0.163000 0.00023
89  119 0.163000 0.00021
90  119 0.163000 0.00019
91  119 0.163000 0.00017
92  118 0.163000 0.00016
93  118 0.163000 0.00014
94  119 0.163000 0.00013
95  119 0.163000 0.00012
96  122 0.163000 0.00011
97  121 0.163000 0.00010
98  123 0.163000 0.00009
99  123 0.163000 0.00008
100 124 0.163000 0.00007
