
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 3.8610
2   1 0.002311 3.5180
3   2 0.005034 3.2060
4   2 0.007582 2.9210
5   2 0.009696 2.6610
6   2 0.011450 2.4250
7   4 0.013650 2.2090
8   4 0.016950 2.0130
9   5 0.019710 1.8340
10  6 0.022270 1.6710
11  8 0.024820 1.5230
12  9 0.027060 1.3880
13  8 0.029210 1.2640
14  8 0.030860 1.1520
15  8 0.032240 1.0500
16  9 0.033510 0.9564
17 10 0.034650 0.8715
18 10 0.035790 0.7940
19 10 0.036760 0.7235
20 10 0.037560 0.6592
21 10 0.038220 0.6007
22 10 0.038770 0.5473
23 10 0.039230 0.4987
24  9 0.039620 0.4544
25 11 0.040050 0.4140
26 12 0.040710 0.3772
27 12 0.041300 0.3437
28 12 0.041790 0.3132
29 12 0.042200 0.2854
30 14 0.048480 0.2600
31 14 0.059750 0.2369
32 14 0.069040 0.2159
33 15 0.077090 0.1967
34 16 0.085200 0.1792
35 19 0.098690 0.1633
36 20 0.110000 0.1488
37 19 0.119300 0.1356
38 20 0.127100 0.1235
39 22 0.134400 0.1126
40 24 0.142200 0.1026
41 28 0.149800 0.0934
42 27 0.157400 0.0851
43 29 0.163800 0.0776
44 28 0.169300 0.0707
45 28 0.173700 0.0644
46 31 0.177500 0.0587
47 34 0.183200 0.0535
48 33 0.188400 0.0487
49 33 0.192800 0.0444
50 34 0.196400 0.0404
51 33 0.199400 0.0369
52 34 0.201900 0.0336
53 38 0.204400 0.0306
54 39 0.208300 0.0279
55 39 0.211600 0.0254
56 39 0.214300 0.0232
57 41 0.216600 0.0211
58 39 0.218500 0.0192
59 39 0.220100 0.0175
60 39 0.221400 0.0160
61 41 0.222500 0.0145
62 39 0.223300 0.0132
63 42 0.224100 0.0121
64 44 0.224700 0.0110
65 47 0.225200 0.0100
66 47 0.225700 0.0091
67 49 0.226000 0.0083
68 50 0.226300 0.0076
69 50 0.226600 0.0069
70 50 0.226800 0.0063
71 50 0.227000 0.0057
72 53 0.227100 0.0052
73 52 0.227200 0.0048
74 53 0.227300 0.0043
75 54 0.227400 0.0040
76 54 0.227500 0.0036
77 54 0.227500 0.0033
78 56 0.227600 0.0030
79 57 0.227600 0.0027
80 57 0.227700 0.0025
81 57 0.227700 0.0023
82 58 0.227700 0.0021
83 59 0.227700 0.0019
84 59 0.227700 0.0017
85 59 0.227800 0.0016
86 59 0.227800 0.0014
87 59 0.227800 0.0013
88 58 0.227800 0.0012
89 58 0.227800 0.0011
90 58 0.227800 0.0010
91 60 0.227800 0.0009
92 61 0.227800 0.0008
93 64 0.227800 0.0007
94 64 0.227800 0.0007
95 67 0.227800 0.0006
