
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 25.7400
2    1 0.002225 23.4500
3    2 0.004913 21.3700
4    2 0.007416 19.4700
5    2 0.009508 17.7400
6    2 0.011260 16.1700
7    4 0.013530 14.7300
8    5 0.016750 13.4200
9    5 0.019480 12.2300
10   7 0.022130 11.1400
11   8 0.024650 10.1500
12   9 0.026850  9.2510
13   9 0.028950  8.4290
14   8 0.030650  7.6800
15   8 0.032020  6.9980
16   9 0.033330  6.3760
17  10 0.034500  5.8100
18  10 0.035640  5.2940
19  10 0.036600  4.8230
20  10 0.037400  4.3950
21  10 0.038080  4.0040
22  11 0.038640  3.6490
23  11 0.039120  3.3250
24  10 0.039530  3.0290
25  11 0.040040  2.7600
26  12 0.040690  2.5150
27  12 0.041240  2.2910
28  12 0.041710  2.0880
29  13 0.042120  1.9020
30  15 0.043950  1.7330
31  15 0.047430  1.5790
32  15 0.050960  1.4390
33  17 0.054710  1.3110
34  17 0.058500  1.1950
35  18 0.064220  1.0890
36  19 0.070120  0.9919
37  19 0.075970  0.9038
38  22 0.083210  0.8235
39  24 0.090720  0.7504
40  27 0.098290  0.6837
41  27 0.106300  0.6230
42  29 0.114200  0.5676
43  31 0.121600  0.5172
44  33 0.128900  0.4712
45  33 0.135900  0.4294
46  35 0.142500  0.3912
47  34 0.149100  0.3565
48  34 0.155200  0.3248
49  35 0.160800  0.2960
50  35 0.166000  0.2697
51  37 0.170800  0.2457
52  35 0.175300  0.2239
53  40 0.179400  0.2040
54  40 0.183500  0.1859
55  43 0.187300  0.1694
56  43 0.190900  0.1543
57  43 0.194100  0.1406
58  41 0.197100  0.1281
59  43 0.199800  0.1167
60  44 0.202400  0.1064
61  43 0.204700  0.0969
62  44 0.206800  0.0883
63  45 0.208800  0.0805
64  44 0.210700  0.0733
65  46 0.212300  0.0668
66  47 0.213900  0.0609
67  49 0.215300  0.0555
68  49 0.216600  0.0505
69  51 0.217800  0.0460
70  51 0.218900  0.0420
71  53 0.219800  0.0382
72  54 0.220700  0.0348
73  56 0.221600  0.0317
74  56 0.222300  0.0289
75  57 0.223000  0.0264
76  57 0.223600  0.0240
77  57 0.224100  0.0219
78  57 0.224600  0.0199
79  57 0.225000  0.0182
80  58 0.225400  0.0166
81  58 0.225700  0.0151
82  59 0.226000  0.0137
83  58 0.226200  0.0125
84  58 0.226500  0.0114
85  59 0.226700  0.0104
86  61 0.226800  0.0095
87  61 0.227000  0.0086
88  61 0.227100  0.0079
89  61 0.227200  0.0072
90  61 0.227300  0.0065
91  62 0.227400  0.0059
92  62 0.227500  0.0054
93  63 0.227500  0.0049
94  63 0.227600  0.0045
95  63 0.227600  0.0041
96  64 0.227600  0.0037
97  64 0.227700  0.0034
98  64 0.227700  0.0031
99  65 0.227700  0.0028
100 65 0.227700  0.0026
