
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.61180
2   1 0.01168 0.55740
3   1 0.02141 0.50790
4   2 0.03091 0.46280
5   2 0.04538 0.42170
6   2 0.05743 0.38420
7   2 0.06746 0.35010
8   5 0.08255 0.31900
9   6 0.09746 0.29060
10  8 0.11160 0.26480
11 10 0.12470 0.24130
12 12 0.13770 0.21990
13 17 0.14970 0.20030
14 18 0.16140 0.18250
15 17 0.17120 0.16630
16 18 0.17950 0.15150
17 18 0.18640 0.13810
18 19 0.19220 0.12580
19 20 0.19710 0.11460
20 22 0.20110 0.10440
21 24 0.20460 0.09517
22 23 0.20770 0.08672
23 24 0.21010 0.07901
24 23 0.21220 0.07199
25 24 0.21390 0.06560
26 27 0.21540 0.05977
27 26 0.21660 0.05446
28 25 0.21770 0.04962
29 23 0.21850 0.04521
30 25 0.21910 0.04120
31 25 0.21970 0.03754
32 27 0.22010 0.03420
33 29 0.22050 0.03116
34 29 0.22080 0.02840
35 30 0.22130 0.02587
36 31 0.22190 0.02357
37 29 0.22230 0.02148
38 30 0.22270 0.01957
39 33 0.22320 0.01783
40 33 0.22370 0.01625
41 32 0.22420 0.01481
42 31 0.22450 0.01349
43 32 0.22480 0.01229
44 33 0.22510 0.01120
45 32 0.22550 0.01020
46 34 0.22580 0.00930
47 33 0.22600 0.00847
48 35 0.22620 0.00772
49 37 0.22640 0.00703
50 39 0.22660 0.00641
51 41 0.22680 0.00584
52 42 0.22690 0.00532
53 43 0.22700 0.00485
54 45 0.22720 0.00442
55 45 0.22730 0.00402
56 45 0.22730 0.00367
57 45 0.22740 0.00334
58 46 0.22750 0.00304
59 48 0.22750 0.00277
60 49 0.22760 0.00253
61 49 0.22760 0.00230
62 50 0.22760 0.00210
63 50 0.22770 0.00191
64 51 0.22770 0.00174
65 54 0.22770 0.00159
66 56 0.22770 0.00145
67 54 0.22770 0.00132
68 54 0.22780 0.00120
69 56 0.22780 0.00109
70 58 0.22780 0.00100
71 60 0.22780 0.00091
72 61 0.22780 0.00083
73 66 0.22780 0.00075
74 66 0.22780 0.00069
75 67 0.22780 0.00063
76 67 0.22780 0.00057
77 68 0.22780 0.00052
78 70 0.22780 0.00047
79 71 0.22780 0.00043
80 71 0.22780 0.00039
81 72 0.22780 0.00036
