
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 5.8120
2   1 0.003854 5.2950
3   1 0.007727 4.8250
4   2 0.011650 4.3960
5   2 0.018320 4.0060
6   2 0.024940 3.6500
7   2 0.031470 3.3260
8   8 0.041560 3.0300
9  11 0.054510 2.7610
10 13 0.067230 2.5160
11 22 0.080640 2.2920
12 25 0.094960 2.0890
13 29 0.108400 1.9030
14 31 0.121000 1.7340
15 31 0.132400 1.5800
16 39 0.142900 1.4400
17 40 0.152400 1.3120
18 42 0.161000 1.1950
19 43 0.168800 1.0890
20 46 0.175600 0.9923
21 47 0.181800 0.9041
22 44 0.187200 0.8238
23 43 0.191900 0.7506
24 43 0.196100 0.6839
25 42 0.199800 0.6232
26 40 0.203000 0.5678
27 40 0.205800 0.5174
28 39 0.208300 0.4714
29 37 0.210400 0.4295
30 37 0.212200 0.3914
31 38 0.213700 0.3566
32 37 0.215000 0.3249
33 37 0.216200 0.2961
34 35 0.217100 0.2698
35 34 0.218000 0.2458
36 35 0.218700 0.2240
37 35 0.219600 0.2041
38 35 0.220300 0.1859
39 37 0.221000 0.1694
40 39 0.221600 0.1544
41 39 0.222200 0.1407
42 40 0.222800 0.1282
43 43 0.223400 0.1168
44 43 0.223900 0.1064
45 45 0.224400 0.0970
46 44 0.224800 0.0883
47 45 0.225200 0.0805
48 48 0.225500 0.0733
49 50 0.225800 0.0668
50 50 0.226100 0.0609
51 50 0.226300 0.0555
52 50 0.226500 0.0506
53 49 0.226700 0.0461
54 48 0.226800 0.0420
55 51 0.227000 0.0382
56 51 0.227100 0.0348
57 52 0.227200 0.0318
58 53 0.227300 0.0289
59 54 0.227400 0.0264
60 54 0.227400 0.0240
61 55 0.227500 0.0219
62 57 0.227500 0.0199
63 59 0.227600 0.0182
64 59 0.227600 0.0166
65 63 0.227600 0.0151
66 61 0.227700 0.0137
67 63 0.227700 0.0125
68 63 0.227700 0.0114
69 63 0.227700 0.0104
70 65 0.227700 0.0095
71 68 0.227800 0.0086
72 69 0.227800 0.0079
73 69 0.227800 0.0072
74 70 0.227800 0.0065
75 72 0.227800 0.0059
76 73 0.227800 0.0054
77 71 0.227800 0.0049
78 71 0.227800 0.0045
79 74 0.227800 0.0041
80 76 0.227800 0.0037
81 76 0.227800 0.0034
82 76 0.227800 0.0031
83 77 0.227800 0.0028
