
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 9.0550
2   5 0.003526 8.2510
3   6 0.009254 7.5180
4   8 0.014940 6.8500
5  12 0.020730 6.2420
6  13 0.026580 5.6870
7  16 0.031900 5.1820
8  17 0.036840 4.7220
9  20 0.041550 4.3020
10 22 0.046000 3.9200
11 22 0.050010 3.5720
12 22 0.053590 3.2540
13 22 0.056820 2.9650
14 23 0.059660 2.7020
15 23 0.062190 2.4620
16 23 0.064440 2.2430
17 24 0.066460 2.0440
18 23 0.068220 1.8620
19 24 0.069840 1.6970
20 24 0.071290 1.5460
21 25 0.072680 1.4090
22 25 0.073880 1.2840
23 27 0.075190 1.1700
24 27 0.076420 1.0660
25 26 0.077560 0.9710
26 26 0.078630 0.8847
27 26 0.079630 0.8061
28 25 0.080560 0.7345
29 26 0.081460 0.6693
30 26 0.082270 0.6098
31 26 0.083020 0.5556
32 27 0.083710 0.5063
33 27 0.084330 0.4613
34 27 0.084910 0.4203
35 28 0.085450 0.3830
36 29 0.085960 0.3490
37 28 0.086410 0.3180
38 27 0.086820 0.2897
39 29 0.087180 0.2640
40 30 0.087550 0.2405
41 30 0.087930 0.2192
42 30 0.088250 0.1997
43 30 0.088540 0.1819
44 30 0.088810 0.1658
45 31 0.089040 0.1511
46 31 0.089270 0.1376
47 33 0.089450 0.1254
48 33 0.089670 0.1143
49 32 0.089820 0.1041
50 33 0.089970 0.0949
51 33 0.090110 0.0864
52 34 0.090230 0.0788
53 33 0.090350 0.0718
54 36 0.090460 0.0654
55 36 0.090540 0.0596
56 36 0.090620 0.0543
57 36 0.090690 0.0495
58 37 0.090760 0.0451
59 38 0.090820 0.0411
60 39 0.090860 0.0374
61 39 0.090910 0.0341
62 40 0.090950 0.0311
63 41 0.090980 0.0283
64 42 0.091000 0.0258
65 42 0.091030 0.0235
66 42 0.091050 0.0214
67 43 0.091070 0.0195
68 45 0.091090 0.0178
69 44 0.091110 0.0162
70 45 0.091110 0.0148
71 45 0.091130 0.0134
72 47 0.091130 0.0122
73 47 0.091140 0.0112
74 47 0.091150 0.0102
75 47 0.091150 0.0093
76 48 0.091160 0.0084
77 50 0.091170 0.0077
78 50 0.091170 0.0070
79 51 0.091170 0.0064
80 51 0.091180 0.0058
81 51 0.091180 0.0053
82 51 0.091180 0.0048
83 51 0.091180 0.0044
84 51 0.091190 0.0040
85 51 0.091190 0.0037
86 51 0.091190 0.0033
87 51 0.091190 0.0030
88 51 0.091190 0.0028
