
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 56.530
2    1 0.005878 51.510
3    1 0.010910 46.930
4    1 0.015210 42.760
5    1 0.018860 38.960
6    1 0.021980 35.500
7    1 0.024610 32.350
8    1 0.026850 29.470
9    1 0.028740 26.860
10   2 0.030840 24.470
11   2 0.032710 22.300
12   2 0.034270 20.320
13   2 0.035590 18.510
14   3 0.036910 16.870
15   3 0.039620 15.370
16   3 0.041910 14.000
17   3 0.043850 12.760
18   3 0.045480 11.630
19   3 0.046850 10.590
20   3 0.048000  9.651
21   3 0.048970  8.794
22   3 0.049790  8.013
23   3 0.050470  7.301
24   4 0.051210  6.652
25   4 0.052450  6.061
26   4 0.053500  5.523
27   5 0.054450  5.032
28   5 0.055440  4.585
29   6 0.056580  4.178
30   7 0.058010  3.807
31   8 0.059580  3.469
32   8 0.061110  3.160
33  11 0.063230  2.880
34  11 0.065430  2.624
35  12 0.067510  2.391
36  12 0.069580  2.178
37  12 0.071370  1.985
38  13 0.073070  1.809
39  14 0.074680  1.648
40  14 0.076120  1.501
41  15 0.077430  1.368
42  15 0.078730  1.247
43  15 0.079770  1.136
44  15 0.080730  1.035
45  15 0.081570  0.943
46  14 0.082230  0.859
47  16 0.082800  0.783
48  17 0.083370  0.713
49  17 0.083860  0.650
50  19 0.084420  0.592
51  21 0.085380  0.540
52  21 0.086120  0.492
53  21 0.086870  0.448
54  21 0.087430  0.408
55  21 0.087960  0.372
56  23 0.088390  0.339
57  23 0.088800  0.309
58  25 0.089090  0.281
59  26 0.089430  0.256
60  26 0.089650  0.234
61  26 0.089870  0.213
62  26 0.090050  0.194
63  27 0.090220  0.177
64  27 0.090360  0.161
65  27 0.090480  0.147
66  27 0.090590  0.134
67  27 0.090680  0.122
68  27 0.090760  0.111
69  26 0.090810  0.101
70  28 0.090870  0.092
71  28 0.090910  0.084
72  29 0.090950  0.076
73  30 0.090980  0.070
74  31 0.091010  0.064
75  31 0.091030  0.058
76  33 0.091060  0.053
77  34 0.091080  0.048
78  35 0.091090  0.044
79  35 0.091110  0.040
80  35 0.091120  0.036
81  36 0.091130  0.033
82  36 0.091140  0.030
83  36 0.091150  0.027
84  37 0.091150  0.025
85  37 0.091160  0.023
86  37 0.091160  0.021
87  38 0.091170  0.019
88  39 0.091170  0.017
89  39 0.091170  0.016
90  41 0.091170  0.014
91  41 0.091180  0.013
92  41 0.091180  0.012
93  41 0.091180  0.011
94  42 0.091180  0.010
95  42 0.091180  0.009
96  43 0.091190  0.008
97  43 0.091190  0.007
98  43 0.091190  0.007
99  43 0.091190  0.006
100 43 0.091190  0.006
