
Call:  glmnet(x = x, y = y, alpha = 0.85, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 6.6500
2    1 0.006549 6.0600
3    1 0.011990 5.5210
4    1 0.016510 5.0310
5    1 0.020260 4.5840
6    1 0.023380 4.1770
7    1 0.025970 3.8060
8    1 0.028120 3.4680
9    1 0.029910 3.1600
10   1 0.031390 2.8790
11   2 0.033220 2.6230
12   2 0.034760 2.3900
13   2 0.036030 2.1780
14   3 0.037680 1.9840
15   3 0.040440 1.8080
16   3 0.042730 1.6470
17   3 0.044630 1.5010
18   3 0.046200 1.3680
19   3 0.047510 1.2460
20   3 0.048600 1.1350
21   3 0.049500 1.0350
22   3 0.050250 0.9427
23   3 0.050870 0.8589
24   4 0.051760 0.7826
25   4 0.052990 0.7131
26   4 0.054020 0.6498
27   5 0.054930 0.5920
28   5 0.055890 0.5394
29   6 0.057060 0.4915
30   6 0.058470 0.4479
31   7 0.060040 0.4081
32   8 0.061790 0.3718
33  10 0.064020 0.3388
34  10 0.066280 0.3087
35  12 0.068240 0.2813
36  12 0.070670 0.2563
37  12 0.072700 0.2335
38  13 0.074400 0.2128
39  12 0.076080 0.1939
40  12 0.077480 0.1766
41  14 0.078770 0.1609
42  14 0.080190 0.1467
43  15 0.081310 0.1336
44  14 0.082110 0.1218
45  14 0.082810 0.1109
46  13 0.083400 0.1011
47  13 0.083840 0.0921
48  15 0.084240 0.0839
49  15 0.084740 0.0765
50  17 0.085490 0.0697
51  17 0.086380 0.0635
52  18 0.087110 0.0578
53  18 0.087710 0.0527
54  18 0.088220 0.0480
55  18 0.088660 0.0438
56  19 0.089030 0.0399
57  20 0.089330 0.0363
58  21 0.089610 0.0331
59  21 0.089830 0.0302
60  23 0.090030 0.0275
61  24 0.090190 0.0250
62  24 0.090340 0.0228
63  24 0.090470 0.0208
64  24 0.090580 0.0189
65  24 0.090670 0.0173
66  24 0.090750 0.0157
67  24 0.090810 0.0143
68  24 0.090870 0.0131
69  24 0.090920 0.0119
70  24 0.090950 0.0108
71  24 0.090980 0.0099
72  24 0.091010 0.0090
73  25 0.091030 0.0082
74  26 0.091050 0.0075
75  26 0.091070 0.0068
76  28 0.091080 0.0062
77  28 0.091100 0.0057
78  28 0.091110 0.0051
79  28 0.091120 0.0047
80  28 0.091130 0.0043
81  28 0.091140 0.0039
82  28 0.091150 0.0035
83  28 0.091150 0.0032
84  30 0.091160 0.0029
85  31 0.091160 0.0027
86  31 0.091160 0.0024
87  32 0.091170 0.0022
88  33 0.091170 0.0020
89  35 0.091170 0.0019
90  36 0.091170 0.0017
91  36 0.091180 0.0015
92  38 0.091180 0.0014
93  38 0.091180 0.0013
94  39 0.091180 0.0012
95  40 0.091180 0.0011
96  40 0.091180 0.0010
97  41 0.091180 0.0009
98  41 0.091190 0.0008
99  41 0.091190 0.0007
100 42 0.091190 0.0007
