
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 5.6530
2   1 0.006564 5.1510
3   1 0.012010 4.6930
4   1 0.016540 4.2760
5   1 0.020290 3.8960
6   1 0.023410 3.5500
7   1 0.026000 3.2350
8   1 0.028150 2.9470
9   1 0.029930 2.6860
10  1 0.031420 2.4470
11  2 0.033230 2.2300
12  2 0.034760 2.0320
13  2 0.036040 1.8510
14  3 0.037700 1.6870
15  3 0.040460 1.5370
16  3 0.042740 1.4000
17  3 0.044640 1.2760
18  3 0.046220 1.1630
19  3 0.047520 1.0590
20  3 0.048610 0.9651
21  3 0.049510 0.8794
22  3 0.050260 0.8013
23  3 0.050880 0.7301
24  4 0.051770 0.6652
25  4 0.053000 0.6061
26  4 0.054030 0.5523
27  5 0.054940 0.5032
28  5 0.055900 0.4585
29  6 0.057070 0.4178
30  6 0.058480 0.3807
31  7 0.060050 0.3469
32  8 0.061810 0.3160
33 10 0.064040 0.2880
34 10 0.066310 0.2624
35 12 0.068250 0.2391
36 12 0.070700 0.2178
37 12 0.072730 0.1985
38 13 0.074430 0.1809
39 12 0.076110 0.1648
40 12 0.077520 0.1501
41 14 0.078800 0.1368
42 14 0.080230 0.1247
43 15 0.081340 0.1136
44 14 0.082140 0.1035
45 14 0.082840 0.0943
46 13 0.083430 0.0859
47 13 0.083860 0.0783
48 15 0.084260 0.0713
49 15 0.084760 0.0650
50 17 0.085510 0.0592
51 17 0.086410 0.0540
52 18 0.087130 0.0492
53 18 0.087730 0.0448
54 18 0.088240 0.0408
55 18 0.088680 0.0372
56 19 0.089040 0.0339
57 20 0.089350 0.0309
58 21 0.089610 0.0281
59 21 0.089840 0.0256
60 22 0.090030 0.0234
61 24 0.090210 0.0213
62 24 0.090350 0.0194
63 24 0.090480 0.0177
64 24 0.090590 0.0161
65 24 0.090680 0.0147
66 24 0.090750 0.0134
67 24 0.090820 0.0122
68 24 0.090870 0.0111
69 24 0.090920 0.0101
70 24 0.090960 0.0092
71 25 0.090990 0.0084
72 24 0.091020 0.0076
73 24 0.091040 0.0070
74 25 0.091060 0.0064
75 26 0.091070 0.0058
76 27 0.091090 0.0053
77 27 0.091100 0.0048
78 28 0.091110 0.0044
79 28 0.091120 0.0040
80 28 0.091130 0.0036
81 28 0.091140 0.0033
82 29 0.091150 0.0030
83 31 0.091150 0.0027
84 32 0.091160 0.0025
85 33 0.091160 0.0023
86 35 0.091170 0.0021
87 35 0.091170 0.0019
88 37 0.091170 0.0017
89 38 0.091170 0.0016
90 39 0.091180 0.0014
91 39 0.091180 0.0013
92 39 0.091180 0.0012
93 39 0.091180 0.0011
94 41 0.091180 0.0010
95 42 0.091180 0.0009
96 43 0.091180 0.0008
97 43 0.091190 0.0007
98 43 0.091190 0.0007
99 44 0.091190 0.0006
