
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 5.9500
2   1 0.006559 5.4220
3   1 0.012010 4.9400
4   1 0.016530 4.5010
5   1 0.020280 4.1010
6   1 0.023400 3.7370
7   1 0.025990 3.4050
8   1 0.028140 3.1030
9   1 0.029930 2.8270
10  1 0.031410 2.5760
11  2 0.033230 2.3470
12  2 0.034760 2.1380
13  2 0.036040 1.9480
14  3 0.037690 1.7750
15  3 0.040450 1.6180
16  3 0.042740 1.4740
17  3 0.044640 1.3430
18  3 0.046210 1.2240
19  3 0.047520 1.1150
20  3 0.048610 1.0160
21  3 0.049510 0.9257
22  3 0.050260 0.8435
23  3 0.050880 0.7685
24  4 0.051760 0.7003
25  4 0.053000 0.6380
26  4 0.054030 0.5814
27  5 0.054930 0.5297
28  5 0.055890 0.4827
29  6 0.057070 0.4398
30  6 0.058480 0.4007
31  7 0.060040 0.3651
32  8 0.061800 0.3327
33 10 0.064040 0.3031
34 10 0.066300 0.2762
35 12 0.068250 0.2517
36 12 0.070690 0.2293
37 12 0.072720 0.2089
38 13 0.074420 0.1904
39 12 0.076100 0.1735
40 12 0.077510 0.1580
41 14 0.078790 0.1440
42 14 0.080220 0.1312
43 15 0.081330 0.1196
44 14 0.082130 0.1089
45 14 0.082830 0.0993
46 13 0.083420 0.0904
47 13 0.083850 0.0824
48 15 0.084260 0.0751
49 15 0.084750 0.0684
50 17 0.085510 0.0623
51 17 0.086400 0.0568
52 18 0.087130 0.0518
53 18 0.087720 0.0472
54 18 0.088230 0.0430
55 18 0.088670 0.0392
56 19 0.089040 0.0357
57 20 0.089340 0.0325
58 21 0.089610 0.0296
59 21 0.089830 0.0270
60 22 0.090030 0.0246
61 24 0.090210 0.0224
62 24 0.090340 0.0204
63 24 0.090480 0.0186
64 24 0.090580 0.0170
65 24 0.090670 0.0154
66 24 0.090750 0.0141
67 24 0.090820 0.0128
68 24 0.090870 0.0117
69 24 0.090920 0.0106
70 24 0.090960 0.0097
71 25 0.090990 0.0088
72 24 0.091020 0.0081
73 24 0.091040 0.0073
74 25 0.091060 0.0067
75 26 0.091070 0.0061
76 27 0.091090 0.0055
77 27 0.091100 0.0051
78 28 0.091110 0.0046
79 28 0.091120 0.0042
80 28 0.091130 0.0038
81 28 0.091140 0.0035
82 29 0.091150 0.0032
83 31 0.091150 0.0029
84 32 0.091160 0.0026
85 33 0.091160 0.0024
86 35 0.091170 0.0022
87 35 0.091170 0.0020
88 37 0.091170 0.0018
89 38 0.091170 0.0017
90 39 0.091180 0.0015
91 39 0.091180 0.0014
92 39 0.091180 0.0013
93 39 0.091180 0.0011
94 41 0.091180 0.0010
95 42 0.091180 0.0009
96 43 0.091180 0.0009
97 43 0.091190 0.0008
98 43 0.091190 0.0007
99 44 0.091190 0.0007
