
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 2.26400
2   4 0.006371 2.06300
3   6 0.014870 1.87900
4   6 0.022950 1.71300
5   6 0.030000 1.56000
6   6 0.036130 1.42200
7   6 0.041430 1.29500
8   7 0.046080 1.18000
9   7 0.050170 1.07600
10  8 0.053730 0.98000
11  9 0.057140 0.89290
12 11 0.060230 0.81360
13 11 0.063310 0.74130
14 11 0.065980 0.67550
15 12 0.068310 0.61540
16 12 0.070300 0.56080
17 12 0.072030 0.51100
18 11 0.073520 0.46560
19 11 0.074780 0.42420
20 11 0.075880 0.38650
21 11 0.076820 0.35220
22 13 0.077720 0.32090
23 15 0.078670 0.29240
24 15 0.079580 0.26640
25 17 0.080370 0.24270
26 18 0.081230 0.22120
27 18 0.082000 0.20150
28 19 0.082670 0.18360
29 21 0.083530 0.16730
30 20 0.084330 0.15250
31 20 0.085000 0.13890
32 20 0.085590 0.12660
33 20 0.086100 0.11530
34 21 0.086570 0.10510
35 22 0.087000 0.09574
36 23 0.087430 0.08724
37 23 0.087800 0.07949
38 23 0.088120 0.07243
39 23 0.088420 0.06599
40 24 0.088690 0.06013
41 26 0.088980 0.05479
42 27 0.089240 0.04992
43 27 0.089480 0.04549
44 27 0.089690 0.04145
45 28 0.089880 0.03776
46 28 0.090060 0.03441
47 28 0.090210 0.03135
48 27 0.090340 0.02857
49 28 0.090450 0.02603
50 28 0.090560 0.02372
51 27 0.090600 0.02161
52 28 0.090640 0.01969
53 31 0.090700 0.01794
54 31 0.090750 0.01635
55 31 0.090810 0.01489
56 31 0.090860 0.01357
57 31 0.090910 0.01237
58 32 0.090950 0.01127
59 32 0.090980 0.01027
60 32 0.091010 0.00935
61 32 0.091030 0.00852
62 33 0.091050 0.00777
63 34 0.091070 0.00708
64 35 0.091090 0.00645
65 35 0.091100 0.00588
66 37 0.091120 0.00535
67 37 0.091130 0.00488
68 39 0.091140 0.00444
69 39 0.091150 0.00405
70 41 0.091150 0.00369
71 41 0.091160 0.00336
72 41 0.091160 0.00306
73 43 0.091170 0.00279
74 43 0.091170 0.00254
75 43 0.091170 0.00232
76 43 0.091180 0.00211
77 44 0.091180 0.00192
78 44 0.091180 0.00175
79 45 0.091180 0.00160
80 45 0.091190 0.00146
81 45 0.091190 0.00133
82 45 0.091190 0.00121
83 45 0.091190 0.00110
84 45 0.091190 0.00100
85 46 0.091190 0.00091
