
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1   73 0.00000 5653.0
2   73 0.01884 5151.0
3   73 0.01983 4693.0
4   73 0.02083 4276.0
5   73 0.02183 3896.0
6   73 0.02283 3550.0
7   73 0.02383 3235.0
8   73 0.02483 2947.0
9   73 0.02583 2686.0
10  73 0.02681 2447.0
11  73 0.02779 2230.0
12  73 0.02876 2032.0
13  73 0.02973 1851.0
14  73 0.03069 1687.0
15  73 0.03164 1537.0
16  73 0.03259 1400.0
17  73 0.03353 1276.0
18  73 0.03447 1163.0
19  73 0.03542 1059.0
20  73 0.03637  965.1
21  73 0.03733  879.4
22  73 0.03831  801.3
23  73 0.03929  730.1
24  73 0.04028  665.2
25  73 0.04128  606.1
26  73 0.04231  552.3
27  73 0.04335  503.2
28  73 0.04441  458.5
29  73 0.04548  417.8
30  73 0.04657  380.7
31  73 0.04767  346.9
32  73 0.04879  316.0
33  73 0.04992  288.0
34  73 0.05106  262.4
35  73 0.05220  239.1
36  73 0.05335  217.8
37  73 0.05450  198.5
38  73 0.05565  180.9
39  73 0.05679  164.8
40  73 0.05792  150.1
41  73 0.05905  136.8
42  73 0.06016  124.7
43  73 0.06126  113.6
44  73 0.06234  103.5
45  73 0.06340   94.3
46  73 0.06444   85.9
47  73 0.06546   78.3
48  73 0.06646   71.3
49  73 0.06743   65.0
50  73 0.06837   59.2
51  73 0.06928   54.0
52  73 0.07019   49.2
53  73 0.07107   44.8
54  73 0.07191   40.8
55  73 0.07274   37.2
56  73 0.07354   33.9
57  73 0.07433   30.9
58  73 0.07509   28.1
59  73 0.07583   25.6
60  73 0.07656   23.4
61  73 0.07726   21.3
62  73 0.07794   19.4
63  73 0.07862   17.7
64  73 0.07928   16.1
65  73 0.07992   14.7
66  73 0.08056   13.4
67  73 0.08117   12.2
68  73 0.08177   11.1
69  73 0.08235   10.1
70  73 0.08291    9.2
71  73 0.08346    8.4
72  73 0.08400    7.6
73  73 0.08452    7.0
74  73 0.08502    6.3
75  73 0.08550    5.8
76  73 0.08596    5.3
77  73 0.08639    4.8
78  73 0.08681    4.4
79  73 0.08719    4.0
80  73 0.08757    3.6
81  73 0.08791    3.3
82  73 0.08823    3.0
83  73 0.08853    2.7
84  73 0.08881    2.5
85  73 0.08906    2.3
86  73 0.08929    2.1
87  73 0.08951    1.9
88  73 0.08970    1.7
89  73 0.08988    1.6
90  73 0.09003    1.4
91  73 0.09017    1.3
92  73 0.09030    1.2
93  73 0.09041    1.1
94  73 0.09051    1.0
95  73 0.09060    0.9
96  73 0.09067    0.8
97  73 0.09074    0.7
98  73 0.09080    0.7
99  73 0.09085    0.6
100 73 0.09090    0.6
