
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 1323.00
2    1 0.01021 1205.00
3    1 0.01923 1098.00
4    1 0.02717 1001.00
5    1 0.03412  911.70
6    1 0.04019  830.70
7    1 0.04546  756.90
8    1 0.05004  689.70
9    1 0.05399  628.40
10   1 0.05739  572.60
11   1 0.06030  521.70
12   1 0.06280  475.40
13   1 0.06494  433.10
14   1 0.06676  394.70
15   1 0.06831  359.60
16   1 0.06962  327.60
17   1 0.07073  298.50
18   1 0.07167  272.00
19   1 0.07247  247.90
20   1 0.07314  225.80
21   1 0.07370  205.80
22   1 0.07418  187.50
23   1 0.07458  170.80
24   1 0.07491  155.70
25   1 0.07519  141.80
26   1 0.07543  129.20
27   1 0.07563  117.80
28   1 0.07579  107.30
29   1 0.07593   97.76
30   1 0.07604   89.07
31   1 0.07614   81.16
32   1 0.07622   73.95
33   1 0.07629   67.38
34   1 0.07634   61.40
35   1 0.07639   55.94
36   1 0.07643   50.97
37   1 0.07646   46.44
38   1 0.07649   42.32
39   1 0.07651   38.56
40   2 0.07658   35.13
41   2 0.07678   32.01
42   2 0.07697   29.17
43   2 0.07715   26.58
44   3 0.07731   24.22
45   3 0.07752   22.06
46   3 0.07768   20.10
47   4 0.07801   18.32
48   4 0.07830   16.69
49   4 0.07859   15.21
50   4 0.07886   13.86
51   5 0.07912   12.63
52   7 0.07957   11.50
53   7 0.08005   10.48
54   8 0.08052    9.55
55   8 0.08098    8.70
56   9 0.08159    7.93
57   9 0.08217    7.22
58  11 0.08272    6.58
59  11 0.08312    6.00
60  12 0.08332    5.46
61  12 0.08355    4.98
62  13 0.08394    4.54
63  14 0.08451    4.13
64  14 0.08510    3.77
65  14 0.08584    3.43
66  14 0.08641    3.13
67  14 0.08690    2.85
68  13 0.08737    2.60
69  13 0.08778    2.37
70  13 0.08809    2.16
71  13 0.08853    1.96
72  13 0.08874    1.79
73  14 0.08913    1.63
74  15 0.08942    1.49
75  16 0.08975    1.35
76  16 0.09010    1.23
77  17 0.09041    1.12
78  17 0.09078    1.02
79  19 0.09116    0.93
80  19 0.09157    0.85
81  19 0.09196    0.77
82  19 0.09233    0.71
83  20 0.09267    0.64
84  22 0.09302    0.59
85  22 0.09332    0.53
86  21 0.09366    0.49
87  21 0.09397    0.44
88  22 0.09426    0.40
89  22 0.09453    0.37
90  22 0.09479    0.34
91  22 0.09503    0.31
92  22 0.09525    0.28
93  22 0.09545    0.25
94  22 0.09565    0.23
95  22 0.09583    0.21
96  22 0.09600    0.19
97  23 0.09615    0.17
98  23 0.09630    0.16
99  23 0.09643    0.15
100 23 0.09655    0.13
