
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 6.3420
2   26 0.01059 5.7790
3   38 0.02180 5.2650
4   47 0.03174 4.7980
5   51 0.04017 4.3710
6   53 0.04726 3.9830
7   52 0.05323 3.6290
8   54 0.05826 3.3070
9   54 0.06248 3.0130
10  52 0.06606 2.7450
11  51 0.06908 2.5010
12  48 0.07162 2.2790
13  46 0.07377 2.0770
14  45 0.07559 1.8920
15  43 0.07713 1.7240
16  40 0.07844 1.5710
17  40 0.07955 1.4310
18  38 0.08050 1.3040
19  36 0.08132 1.1880
20  33 0.08201 1.0830
21  30 0.08259 0.9866
22  30 0.08310 0.8990
23  29 0.08353 0.8191
24  27 0.08390 0.7464
25  25 0.08422 0.6801
26  25 0.08449 0.6196
27  25 0.08473 0.5646
28  24 0.08494 0.5144
29  22 0.08512 0.4687
30  22 0.08528 0.4271
31  22 0.08543 0.3892
32  20 0.08555 0.3546
33  19 0.08566 0.3231
34  19 0.08575 0.2944
35  19 0.08584 0.2682
36  19 0.08593 0.2444
37  19 0.08600 0.2227
38  19 0.08608 0.2029
39  16 0.08615 0.1849
40  15 0.08619 0.1685
41  15 0.08624 0.1535
42  15 0.08628 0.1399
43  14 0.08630 0.1274
44  15 0.08640 0.1161
45  15 0.08678 0.1058
46  15 0.08718 0.0964
47  18 0.08767 0.0878
48  19 0.08809 0.0800
49  22 0.08853 0.0729
50  24 0.08908 0.0664
51  28 0.08946 0.0605
52  29 0.09001 0.0552
53  29 0.09049 0.0503
54  31 0.09091 0.0458
55  32 0.09139 0.0417
56  34 0.09181 0.0380
57  36 0.09230 0.0346
58  37 0.09269 0.0316
59  38 0.09310 0.0288
60  40 0.09347 0.0262
61  40 0.09382 0.0239
62  41 0.09414 0.0218
63  41 0.09444 0.0198
64  41 0.09472 0.0181
65  41 0.09499 0.0165
66  42 0.09522 0.0150
67  42 0.09545 0.0137
68  42 0.09567 0.0124
69  42 0.09586 0.0113
70  42 0.09606 0.0103
71  42 0.09619 0.0094
72  43 0.09638 0.0086
73  43 0.09649 0.0078
74  42 0.09661 0.0071
75  42 0.09671 0.0065
76  42 0.09681 0.0059
77  44 0.09690 0.0054
78  45 0.09698 0.0049
79  45 0.09705 0.0045
80  43 0.09712 0.0041
81  43 0.09719 0.0037
82  44 0.09724 0.0034
83  45 0.09729 0.0031
84  45 0.09734 0.0028
85  45 0.09738 0.0026
86  46 0.09742 0.0023
87  47 0.09748 0.0021
88  47 0.09750 0.0019
89  47 0.09753 0.0018
90  48 0.09755 0.0016
91  48 0.09757 0.0015
92  47 0.09759 0.0013
93  48 0.09761 0.0012
94  48 0.09763 0.0011
95  49 0.09764 0.0010
96  49 0.09766 0.0009
97  49 0.09767 0.0008
98  49 0.09769 0.0008
99  50 0.09770 0.0007
100 50 0.09771 0.0006
