
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 3.1710
2   14 0.01111 2.8890
3   25 0.02257 2.6330
4   31 0.03260 2.3990
5   35 0.04114 2.1860
6   36 0.04831 1.9920
7   38 0.05433 1.8150
8   39 0.05938 1.6530
9   37 0.06362 1.5070
10  35 0.06719 1.3730
11  34 0.07019 1.2510
12  33 0.07271 1.1400
13  30 0.07483 1.0380
14  28 0.07661 0.9461
15  28 0.07811 0.8621
16  28 0.07937 0.7855
17  26 0.08044 0.7157
18  24 0.08134 0.6521
19  24 0.08210 0.5942
20  23 0.08274 0.5414
21  22 0.08329 0.4933
22  22 0.08375 0.4495
23  22 0.08414 0.4096
24  22 0.08447 0.3732
25  21 0.08478 0.3400
26  19 0.08502 0.3098
27  19 0.08523 0.2823
28  19 0.08542 0.2572
29  19 0.08558 0.2344
30  18 0.08573 0.2135
31  16 0.08585 0.1946
32  15 0.08595 0.1773
33  15 0.08603 0.1615
34  14 0.08612 0.1472
35  13 0.08618 0.1341
36  13 0.08622 0.1222
37  12 0.08626 0.1113
38  12 0.08629 0.1015
39  12 0.08632 0.0924
40  12 0.08634 0.0842
41  12 0.08636 0.0767
42  11 0.08638 0.0699
43  12 0.08644 0.0637
44  12 0.08695 0.0580
45  12 0.08747 0.0529
46  14 0.08795 0.0482
47  14 0.08848 0.0439
48  14 0.08897 0.0400
49  15 0.08944 0.0365
50  20 0.08993 0.0332
51  21 0.09042 0.0303
52  23 0.09085 0.0276
53  25 0.09130 0.0251
54  24 0.09176 0.0229
55  26 0.09228 0.0209
56  27 0.09276 0.0190
57  29 0.09321 0.0173
58  28 0.09364 0.0158
59  29 0.09405 0.0144
60  30 0.09441 0.0131
61  30 0.09474 0.0119
62  31 0.09504 0.0109
63  30 0.09531 0.0099
64  30 0.09555 0.0090
65  32 0.09578 0.0082
66  35 0.09599 0.0075
67  35 0.09618 0.0068
68  35 0.09635 0.0062
69  36 0.09650 0.0057
70  37 0.09663 0.0052
71  37 0.09676 0.0047
72  37 0.09687 0.0043
73  37 0.09696 0.0039
74  40 0.09705 0.0036
75  39 0.09712 0.0032
76  39 0.09719 0.0030
77  39 0.09725 0.0027
78  39 0.09731 0.0025
79  39 0.09735 0.0022
80  40 0.09739 0.0020
81  41 0.09743 0.0019
82  42 0.09746 0.0017
83  40 0.09749 0.0015
84  41 0.09752 0.0014
85  42 0.09754 0.0013
86  44 0.09757 0.0012
87  44 0.09759 0.0011
88  44 0.09761 0.0010
89  42 0.09763 0.0009
90  42 0.09764 0.0008
91  46 0.09766 0.0007
92  48 0.09767 0.0007
93  48 0.09769 0.0006
94  51 0.09770 0.0006
95  50 0.09771 0.0005
96  51 0.09773 0.0005
97  51 0.09774 0.0004
98  49 0.09775 0.0004
99  50 0.09776 0.0003
100 51 0.09776 0.0003
