
Call:  glmnet(x = x, y = y, alpha = 0.45, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 1.40900
2    3 0.01216 1.28400
3    6 0.02358 1.17000
4   10 0.03369 1.06600
5   17 0.04218 0.97140
6   15 0.04933 0.88510
7   14 0.05532 0.80650
8   17 0.06037 0.73490
9   19 0.06461 0.66960
10  21 0.06818 0.61010
11  20 0.07116 0.55590
12  18 0.07364 0.50650
13  18 0.07573 0.46150
14  18 0.07747 0.42050
15  17 0.07894 0.38320
16  16 0.08017 0.34910
17  17 0.08120 0.31810
18  16 0.08207 0.28980
19  15 0.08280 0.26410
20  15 0.08341 0.24060
21  15 0.08392 0.21930
22  15 0.08435 0.19980
23  15 0.08473 0.18200
24  14 0.08503 0.16590
25  13 0.08528 0.15110
26  11 0.08549 0.13770
27  10 0.08565 0.12550
28  10 0.08579 0.11430
29  10 0.08591 0.10420
30  10 0.08600 0.09491
31   9 0.08608 0.08648
32   9 0.08615 0.07880
33   9 0.08621 0.07180
34   9 0.08625 0.06542
35   9 0.08629 0.05961
36   9 0.08632 0.05431
37   9 0.08635 0.04949
38   9 0.08637 0.04509
39   9 0.08639 0.04108
40   9 0.08641 0.03743
41   9 0.08642 0.03411
42   9 0.08643 0.03108
43  10 0.08698 0.02832
44  11 0.08763 0.02580
45   9 0.08822 0.02351
46  10 0.08869 0.02142
47  11 0.08909 0.01952
48  13 0.08958 0.01778
49  13 0.09016 0.01620
50  13 0.09067 0.01476
51  14 0.09123 0.01345
52  17 0.09156 0.01226
53  20 0.09188 0.01117
54  21 0.09230 0.01018
55  21 0.09290 0.00927
56  21 0.09347 0.00845
57  21 0.09396 0.00770
58  21 0.09439 0.00702
59  23 0.09478 0.00639
60  24 0.09512 0.00582
61  25 0.09543 0.00531
62  25 0.09572 0.00484
63  26 0.09598 0.00440
64  25 0.09620 0.00401
65  25 0.09641 0.00366
66  25 0.09659 0.00333
67  23 0.09677 0.00304
68  24 0.09684 0.00277
69  25 0.09700 0.00252
70  26 0.09704 0.00230
71  27 0.09718 0.00209
72  27 0.09720 0.00191
73  28 0.09733 0.00174
74  31 0.09734 0.00158
75  37 0.09741 0.00144
76  36 0.09744 0.00131
77  33 0.09748 0.00120
78  34 0.09752 0.00109
79  34 0.09756 0.00099
80  35 0.09759 0.00091
81  35 0.09762 0.00083
82  36 0.09764 0.00075
83  35 0.09767 0.00069
84  37 0.09769 0.00062
85  39 0.09771 0.00057
86  41 0.09772 0.00052
87  40 0.09774 0.00047
88  40 0.09775 0.00043
89  40 0.09776 0.00039
90  41 0.09777 0.00036
91  42 0.09778 0.00033
92  43 0.09779 0.00030
93  43 0.09780 0.00027
94  42 0.09781 0.00025
95  42 0.09781 0.00022
96  44 0.09782 0.00020
97  44 0.09782 0.00019
98  42 0.09783 0.00017
99  42 0.09783 0.00015
100 43 0.09784 0.00014
