
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 114.800
2     1 0.00288 104.600
3     1 0.00546  95.270
4     1 0.00778  86.810
5     1 0.00984  79.100
6     1 0.01167  72.070
7     2 0.01431  65.670
8     2 0.01696  59.830
9     3 0.02027  54.520
10    3 0.02327  49.680
11    4 0.02616  45.260
12    4 0.02904  41.240
13    5 0.03157  37.580
14    7 0.03467  34.240
15    7 0.03749  31.200
16   10 0.04101  28.430
17   11 0.04490  25.900
18   13 0.04866  23.600
19   13 0.05232  21.500
20   14 0.05554  19.590
21   14 0.05856  17.850
22   14 0.06119  16.270
23   16 0.06380  14.820
24   16 0.06620  13.500
25   16 0.06830  12.310
26   17 0.07030  11.210
27   17 0.07237  10.220
28   19 0.07424   9.308
29   22 0.07608   8.481
30   24 0.07805   7.728
31   24 0.07983   7.041
32   24 0.08142   6.416
33   25 0.08284   5.846
34   26 0.08413   5.327
35   27 0.08602   4.853
36   27 0.08796   4.422
37   30 0.09005   4.029
38   34 0.09269   3.671
39   36 0.09550   3.345
40   37 0.09847   3.048
41   38 0.10150   2.777
42   40 0.10470   2.531
43   41 0.10800   2.306
44   43 0.11140   2.101
45   45 0.11500   1.914
46   47 0.11900   1.744
47   48 0.12320   1.589
48   50 0.12760   1.448
49   54 0.13240   1.319
50   57 0.13750   1.202
51   59 0.14280   1.095
52   61 0.14820   0.998
53   63 0.15380   0.909
54   66 0.15950   0.829
55   67 0.16530   0.755
56   70 0.17120   0.688
57   75 0.17730   0.627
58   79 0.18350   0.571
59   80 0.18980   0.520
60   82 0.19620   0.474
61   84 0.20270   0.432
62   85 0.20920   0.394
63   87 0.21570   0.359
64   90 0.22230   0.327
65   92 0.22890   0.298
66   95 0.23550   0.271
67  100 0.24220   0.247
68  103 0.24880   0.225
69  106 0.25550   0.205
70  108 0.26220   0.187
71  111 0.26890   0.170
72  114 0.27560   0.155
73  116 0.28230   0.142
74  117 0.28900   0.129
75  119 0.29560   0.118
76  119 0.30210   0.107
77  123 0.30840   0.098
78  126 0.31480   0.089
79  129 0.32110   0.081
80  130 0.32730   0.074
81  134 0.33340   0.067
82  134 0.33950   0.061
83  138 0.34550   0.056
84  138 0.35140   0.051
85  139 0.35720   0.046
86  141 0.36290   0.042
87  143 0.36840   0.038
88  144 0.37380   0.035
89  144 0.37910   0.032
90  146 0.38430   0.029
91  147 0.38930   0.027
92  147 0.39420   0.024
93  148 0.39890   0.022
94  150 0.40350   0.020
95  150 0.40800   0.018
96  150 0.41230   0.017
97  151 0.41650   0.015
98  151 0.42050   0.014
99  150 0.42430   0.013
100 153 0.42790   0.011
