
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 344.30
2     1 0.00183 313.70
3     1 0.00360 285.80
4     1 0.00530 260.40
5     1 0.00693 237.30
6     2 0.00877 216.20
7     2 0.01113 197.00
8     3 0.01353 179.50
9     3 0.01633 163.60
10    3 0.01894 149.00
11    5 0.02178 135.80
12    5 0.02467 123.70
13    7 0.02758 112.70
14    7 0.03064 102.70
15    8 0.03347  93.59
16   11 0.03686  85.28
17   14 0.04052  77.70
18   14 0.04424  70.80
19   14 0.04761  64.51
20   16 0.05081  58.78
21   18 0.05386  53.56
22   18 0.05681  48.80
23   18 0.05948  44.46
24   18 0.06188  40.51
25   18 0.06406  36.92
26   21 0.06612  33.64
27   23 0.06830  30.65
28   24 0.07041  27.92
29   26 0.07246  25.44
30   26 0.07440  23.18
31   26 0.07618  21.12
32   27 0.07781  19.25
33   27 0.07937  17.54
34   27 0.08078  15.98
35   29 0.08232  14.56
36   31 0.08386  13.27
37   37 0.08545  12.09
38   38 0.08719  11.01
39   39 0.08900  10.04
40   40 0.09080   9.14
41   41 0.09262   8.33
42   44 0.09449   7.59
43   45 0.09648   6.92
44   45 0.09849   6.30
45   45 0.10050   5.74
46   47 0.10260   5.23
47   50 0.10500   4.77
48   53 0.10740   4.34
49   56 0.11000   3.96
50   59 0.11280   3.61
51   62 0.11580   3.29
52   62 0.11890   2.99
53   67 0.12220   2.73
54   66 0.12570   2.49
55   70 0.12930   2.27
56   73 0.13310   2.06
57   79 0.13710   1.88
58   83 0.14130   1.71
59   85 0.14570   1.56
60   86 0.15020   1.42
61   86 0.15490   1.30
62   88 0.15970   1.18
63   90 0.16460   1.08
64   93 0.16970   0.98
65   96 0.17490   0.89
66  100 0.18020   0.81
67  104 0.18570   0.74
68  106 0.19120   0.68
69  108 0.19690   0.62
70  110 0.20260   0.56
71  111 0.20840   0.51
72  119 0.21420   0.47
73  122 0.22010   0.42
74  125 0.22610   0.39
75  126 0.23210   0.35
76  128 0.23810   0.32
77  130 0.24420   0.29
78  132 0.25030   0.27
79  133 0.25640   0.24
80  133 0.26250   0.22
81  135 0.26870   0.20
82  136 0.27480   0.18
83  136 0.28090   0.17
84  138 0.28700   0.15
85  140 0.29310   0.14
86  142 0.29920   0.13
87  142 0.30520   0.12
88  143 0.31120   0.11
89  145 0.31720   0.10
90  145 0.32310   0.09
91  146 0.32890   0.08
92  147 0.33470   0.07
93  148 0.34050   0.07
94  150 0.34610   0.06
95  150 0.35170   0.05
96  149 0.35720   0.05
97  148 0.36260   0.05
98  153 0.36790   0.04
99  152 0.37310   0.04
100 152 0.37820   0.03
