
Call:  glmnet(x = x, y = y, alpha = 0.7, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.72870
2   2 0.01188 0.66390
3   3 0.02770 0.60490
4   5 0.04301 0.55120
5   7 0.05687 0.50220
6   6 0.06871 0.45760
7   8 0.07921 0.41700
8  10 0.09327 0.37990
9  13 0.10940 0.34620
10 16 0.12590 0.31540
11 17 0.14280 0.28740
12 22 0.16040 0.26190
13 27 0.17800 0.23860
14 29 0.19570 0.21740
15 31 0.21240 0.19810
16 33 0.22690 0.18050
17 32 0.23910 0.16450
18 33 0.24930 0.14980
19 34 0.25840 0.13650
20 34 0.26640 0.12440
21 37 0.27340 0.11340
22 39 0.27940 0.10330
23 41 0.28470 0.09411
24 41 0.28910 0.08575
25 41 0.29280 0.07813
26 43 0.29590 0.07119
27 43 0.29850 0.06487
28 43 0.30070 0.05910
29 43 0.30250 0.05385
30 43 0.30400 0.04907
31 43 0.30530 0.04471
32 42 0.30630 0.04074
33 44 0.30720 0.03712
34 43 0.30790 0.03382
35 43 0.30850 0.03082
36 43 0.30900 0.02808
37 43 0.30940 0.02558
38 43 0.30980 0.02331
39 44 0.31000 0.02124
40 44 0.31030 0.01935
41 44 0.31060 0.01763
42 44 0.31080 0.01607
43 44 0.31100 0.01464
44 44 0.31110 0.01334
45 43 0.31130 0.01215
46 43 0.31140 0.01107
47 43 0.31140 0.01009
48 43 0.31150 0.00920
49 42 0.31160 0.00838
50 42 0.31160 0.00763
51 42 0.31170 0.00696
52 43 0.31170 0.00634
53 43 0.31170 0.00577
54 42 0.31170 0.00526
55 41 0.31180 0.00479
56 41 0.31180 0.00437
57 41 0.31180 0.00398
58 42 0.31180 0.00363
59 44 0.31180 0.00330
60 42 0.31180 0.00301
61 42 0.31190 0.00274
62 43 0.31190 0.00250
63 43 0.31190 0.00228
64 45 0.31190 0.00208
65 46 0.31190 0.00189
66 48 0.31190 0.00172
67 50 0.31190 0.00157
68 49 0.31190 0.00143
69 49 0.31190 0.00130
70 51 0.31190 0.00119
