
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.51010
2   2 0.01293 0.46470
3   3 0.02948 0.42350
4   5 0.04505 0.38580
5   6 0.05909 0.35160
6   6 0.07099 0.32030
7   8 0.08123 0.29190
8  10 0.09567 0.26590
9  12 0.11180 0.24230
10 15 0.12850 0.22080
11 17 0.14570 0.20120
12 20 0.16350 0.18330
13 24 0.18090 0.16700
14 26 0.19820 0.15220
15 27 0.21470 0.13870
16 28 0.22910 0.12630
17 30 0.24110 0.11510
18 31 0.25120 0.10490
19 33 0.25990 0.09558
20 34 0.26790 0.08708
21 36 0.27460 0.07935
22 36 0.28060 0.07230
23 39 0.28560 0.06588
24 40 0.29000 0.06002
25 41 0.29360 0.05469
26 42 0.29670 0.04983
27 42 0.29920 0.04541
28 42 0.30130 0.04137
29 40 0.30300 0.03770
30 40 0.30440 0.03435
31 40 0.30560 0.03130
32 39 0.30660 0.02852
33 41 0.30740 0.02598
34 41 0.30810 0.02367
35 41 0.30870 0.02157
36 41 0.30910 0.01966
37 41 0.30950 0.01791
38 41 0.30990 0.01632
39 42 0.31020 0.01487
40 42 0.31040 0.01355
41 42 0.31070 0.01234
42 42 0.31090 0.01125
43 42 0.31110 0.01025
44 42 0.31120 0.00934
45 39 0.31130 0.00851
46 39 0.31140 0.00775
47 39 0.31150 0.00706
48 39 0.31150 0.00644
49 39 0.31160 0.00586
50 39 0.31160 0.00534
51 39 0.31170 0.00487
52 40 0.31170 0.00444
53 40 0.31170 0.00404
54 40 0.31180 0.00368
55 40 0.31180 0.00336
56 40 0.31180 0.00306
57 40 0.31180 0.00279
58 41 0.31180 0.00254
59 42 0.31180 0.00231
60 42 0.31190 0.00211
61 43 0.31190 0.00192
62 43 0.31190 0.00175
63 44 0.31190 0.00159
64 45 0.31190 0.00145
65 46 0.31190 0.00132
66 49 0.31190 0.00121
67 50 0.31190 0.00110
68 50 0.31190 0.00100
69 50 0.31190 0.00091
70 51 0.31190 0.00083
