
Call:  glmnet(x = x, y = y, alpha = 0.5, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 11.3100
2    2 0.00786 10.3000
3    2 0.01449  9.3860
4    2 0.02001  8.5520
5    2 0.02460  7.7930
6    2 0.02842  7.1000
7    2 0.03159  6.4700
8    2 0.03423  5.8950
9    2 0.03642  5.3710
10   2 0.03825  4.8940
11   4 0.04040  4.4590
12   4 0.04270  4.0630
13   6 0.04614  3.7020
14   6 0.04949  3.3730
15   6 0.05229  3.0740
16   6 0.05462  2.8010
17   6 0.05656  2.5520
18   6 0.05818  2.3250
19   6 0.05952  2.1180
20   6 0.06064  1.9300
21   6 0.06157  1.7590
22   7 0.06266  1.6030
23   8 0.06450  1.4600
24   8 0.06656  1.3300
25   8 0.06828  1.2120
26   9 0.07002  1.1050
27   9 0.07153  1.0060
28   9 0.07279  0.9170
29  10 0.07398  0.8356
30  10 0.07514  0.7613
31   8 0.07598  0.6937
32   8 0.07661  0.6321
33   9 0.07715  0.5759
34   9 0.07762  0.5248
35   9 0.07801  0.4781
36   9 0.07833  0.4357
37  10 0.08097  0.3970
38  12 0.08727  0.3617
39  12 0.09350  0.3296
40  13 0.09920  0.3003
41  15 0.10630  0.2736
42  17 0.11450  0.2493
43  17 0.12440  0.2272
44  17 0.13320  0.2070
45  18 0.14170  0.1886
46  20 0.14960  0.1718
47  20 0.15650  0.1566
48  20 0.16250  0.1427
49  21 0.16840  0.1300
50  24 0.17590  0.1184
51  24 0.18450  0.1079
52  25 0.19190  0.0983
53  26 0.19940  0.0896
54  28 0.20650  0.0816
55  30 0.21380  0.0744
56  30 0.22070  0.0678
57  32 0.22700  0.0618
58  32 0.23360  0.0563
59  32 0.23940  0.0513
60  37 0.24520  0.0467
61  38 0.25140  0.0426
62  39 0.25760  0.0388
63  40 0.26370  0.0353
64  43 0.26940  0.0322
65  44 0.27450  0.0293
66  44 0.27920  0.0267
67  44 0.28340  0.0244
68  44 0.28710  0.0222
69  44 0.29040  0.0202
70  44 0.29330  0.0184
71  44 0.29580  0.0168
72  47 0.29800  0.0153
73  47 0.30000  0.0139
74  48 0.30170  0.0127
75  48 0.30310  0.0116
76  49 0.30430  0.0105
77  49 0.30540  0.0096
78  47 0.30630  0.0088
79  46 0.30710  0.0080
80  46 0.30780  0.0073
81  46 0.30840  0.0066
82  46 0.30890  0.0060
83  46 0.30930  0.0055
84  48 0.30960  0.0050
85  48 0.30990  0.0046
86  48 0.31020  0.0042
87  49 0.31050  0.0038
88  49 0.31070  0.0035
89  49 0.31090  0.0031
90  49 0.31110  0.0029
91  49 0.31120  0.0026
92  49 0.31130  0.0024
93  49 0.31140  0.0022
94  49 0.31150  0.0020
95  49 0.31160  0.0018
96  50 0.31160  0.0016
97  50 0.31170  0.0015
98  50 0.31170  0.0014
99  50 0.31180  0.0012
100 51 0.31180  0.0011
