
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 188.400
2    2 0.006281 171.700
3    2 0.011900 156.400
4    2 0.016830 142.500
5    2 0.021140 129.900
6    2 0.024890 118.300
7    2 0.028140 107.800
8    3 0.031170  98.250
9    4 0.034220  89.520
10   4 0.037060  81.570
11   5 0.039600  74.320
12   6 0.041870  67.720
13   6 0.045050  61.700
14   6 0.047840  56.220
15   6 0.050290  51.230
16   6 0.052430  46.680
17   6 0.054310  42.530
18   6 0.055950  38.750
19   6 0.057380  35.310
20   7 0.058740  32.170
21   7 0.060010  29.310
22   7 0.061120  26.710
23   8 0.062520  24.340
24   8 0.064080  22.170
25   8 0.065500  20.200
26   9 0.066870  18.410
27  10 0.068190  16.770
28  11 0.069480  15.280
29  12 0.070740  13.930
30  12 0.071910  12.690
31  12 0.072970  11.560
32  12 0.073940  10.530
33  12 0.074800   9.599
34  12 0.075590   8.746
35  11 0.076280   7.969
36  10 0.076830   7.261
37  13 0.077700   6.616
38  13 0.078960   6.028
39  13 0.080200   5.493
40  14 0.081430   5.005
41  16 0.083070   4.560
42  16 0.085150   4.155
43  19 0.087560   3.786
44  21 0.090370   3.450
45  22 0.093470   3.143
46  23 0.096750   2.864
47  24 0.100200   2.610
48  24 0.103800   2.378
49  27 0.107500   2.166
50  29 0.111500   1.974
51  29 0.115700   1.799
52  33 0.120000   1.639
53  35 0.124600   1.493
54  37 0.129500   1.361
55  41 0.134600   1.240
56  41 0.139800   1.130
57  42 0.145200   1.029
58  45 0.150700   0.938
59  47 0.156300   0.854
60  50 0.162000   0.779
61  52 0.167800   0.709
62  51 0.173600   0.646
63  51 0.179400   0.589
64  51 0.185200   0.537
65  52 0.190900   0.489
66  53 0.196500   0.446
67  53 0.202100   0.406
68  53 0.207600   0.370
69  53 0.212900   0.337
70  54 0.218100   0.307
71  55 0.223200   0.280
72  54 0.228100   0.255
73  54 0.232900   0.232
74  54 0.237500   0.212
75  54 0.241900   0.193
76  54 0.246100   0.176
77  55 0.250200   0.160
78  55 0.254000   0.146
79  55 0.257700   0.133
80  55 0.261200   0.121
81  55 0.264600   0.110
82  54 0.267700   0.101
83  54 0.270700   0.092
84  54 0.273500   0.083
85  53 0.276200   0.076
86  52 0.278800   0.069
87  55 0.281200   0.063
88  56 0.283500   0.058
89  56 0.285600   0.052
90  56 0.287700   0.048
91  56 0.289600   0.044
92  57 0.291500   0.040
93  57 0.293200   0.036
94  57 0.294800   0.033
95  57 0.296300   0.030
96  58 0.297800   0.027
97  58 0.299100   0.025
98  58 0.300400   0.023
99  58 0.301500   0.021
100 58 0.302600   0.019
