
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 51.010
2   3 0.000659 46.470
3  11 0.002947 42.350
4  22 0.007376 38.580
5  38 0.013650 35.160
6  39 0.020260 32.030
7  43 0.026820 29.190
8  47 0.033620 26.590
9  52 0.040670 24.230
10 56 0.047840 22.080
11 61 0.055400 20.120
12 63 0.063120 18.330
13 71 0.071450 16.700
14 72 0.080200 15.220
15 73 0.088960 13.870
16 73 0.097620 12.630
17 73 0.106200 11.510
18 73 0.114800 10.490
19 73 0.123300  9.558
20 73 0.131800  8.708
21 73 0.140300  7.935
22 73 0.148700  7.230
23 73 0.157000  6.588
24 73 0.165300  6.002
25 73 0.173500  5.469
26 73 0.181500  4.983
27 73 0.189500  4.541
28 73 0.197300  4.137
29 72 0.204900  3.770
30 70 0.212300  3.435
31 70 0.219400  3.130
32 70 0.226400  2.852
33 70 0.233000  2.598
34 70 0.239400  2.367
35 70 0.245500  2.157
36 70 0.251200  1.966
37 70 0.256700  1.791
38 69 0.261800  1.632
39 69 0.266600  1.487
40 69 0.271000  1.355
41 68 0.275200  1.234
42 68 0.279000  1.125
43 67 0.282500  1.025
44 65 0.285700  0.934
45 65 0.288600  0.851
46 65 0.291300  0.775
47 65 0.293700  0.706
48 65 0.295800  0.644
49 63 0.297800  0.586
50 63 0.299500  0.534
51 62 0.301100  0.487
52 65 0.302500  0.444
53 64 0.303700  0.404
54 64 0.304800  0.368
55 64 0.305800  0.336
56 63 0.306600  0.306
57 63 0.307300  0.279
58 64 0.307900  0.254
59 65 0.308500  0.231
60 65 0.309000  0.211
61 65 0.309400  0.192
62 65 0.309800  0.175
63 64 0.310100  0.159
64 63 0.310400  0.145
65 64 0.310600  0.132
66 63 0.310800  0.121
67 63 0.311000  0.110
68 63 0.311100  0.100
69 64 0.311200  0.091
70 64 0.311300  0.083
71 64 0.311400  0.076
72 63 0.311500  0.069
73 63 0.311600  0.063
74 63 0.311600  0.057
75 63 0.311700  0.052
76 63 0.311700  0.048
77 63 0.311800  0.043
78 63 0.311800  0.039
79 63 0.311800  0.036
80 63 0.311800  0.033
81 64 0.311800  0.030
82 63 0.311900  0.027
83 64 0.311900  0.025
84 64 0.311900  0.023
85 65 0.311900  0.021
86 65 0.311900  0.019
87 65 0.311900  0.017
88 65 0.311900  0.016
89 65 0.311900  0.014
90 66 0.311900  0.013
91 66 0.311900  0.012
