
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.46920
2    1 0.00742 0.42760
3    2 0.01679 0.38960
4    3 0.02847 0.35500
5    4 0.03971 0.32340
6    5 0.05431 0.29470
7    8 0.06925 0.26850
8   11 0.08533 0.24470
9   12 0.10060 0.22290
10  15 0.11470 0.20310
11  17 0.13060 0.18510
12  20 0.14790 0.16860
13  25 0.16580 0.15370
14  34 0.18730 0.14000
15  39 0.20790 0.12760
16  44 0.22850 0.11620
17  49 0.24960 0.10590
18  52 0.26980 0.09650
19  56 0.28740 0.08793
20  67 0.30490 0.08012
21  77 0.32220 0.07300
22  93 0.33720 0.06651
23  99 0.35050 0.06060
24 116 0.36380 0.05522
25 131 0.37720 0.05031
26 144 0.38900 0.04585
27 157 0.40030 0.04177
28 163 0.41180 0.03806
29 173 0.42150 0.03468
30 174 0.43000 0.03160
31 182 0.43750 0.02879
32 188 0.44420 0.02623
33 196 0.45000 0.02390
34 197 0.45500 0.02178
35 208 0.45940 0.01985
36 222 0.46320 0.01808
37 226 0.46670 0.01648
38 231 0.47020 0.01501
39 241 0.47330 0.01368
40 249 0.47600 0.01246
41 262 0.47850 0.01136
42 268 0.48110 0.01035
43 271 0.48340 0.00943
44 282 0.48530 0.00859
45 287 0.48690 0.00783
46 289 0.48820 0.00713
47 285 0.48940 0.00650
48 281 0.49030 0.00592
49 278 0.49110 0.00540
50 272 0.49170 0.00492
51 270 0.49220 0.00448
52 268 0.49270 0.00408
53 266 0.49310 0.00372
54 266 0.49340 0.00339
55 259 0.49360 0.00309
56 256 0.49380 0.00281
57 256 0.49400 0.00256
58 256 0.49410 0.00233
59 256 0.49430 0.00213
60 255 0.49440 0.00194
61 254 0.49450 0.00177
62 254 0.49450 0.00161
63 254 0.49460 0.00147
64 254 0.49460 0.00134
65 254 0.49470 0.00122
66 252 0.49470 0.00111
67 254 0.49470 0.00101
68 252 0.49470 0.00092
69 254 0.49480 0.00084
70 255 0.49480 0.00076
71 255 0.49480 0.00070
72 258 0.49480 0.00063
73 260 0.49480 0.00058
74 261 0.49480 0.00053
75 264 0.49480 0.00048
76 264 0.49490 0.00044
77 264 0.49490 0.00040
78 268 0.49490 0.00036
79 268 0.49490 0.00033
80 268 0.49490 0.00030
81 272 0.49490 0.00027
82 276 0.49490 0.00025
83 277 0.49490 0.00023
84 276 0.49490 0.00021
85 277 0.49490 0.00019
86 277 0.49490 0.00017
