
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 27.2300
2     1 0.00205 24.8100
3     1 0.00376 22.6000
4     1 0.00520 20.6000
5     1 0.00640 18.7700
6     1 0.00741 17.1000
7     1 0.00825 15.5800
8     1 0.00895 14.2000
9     2 0.00979 12.9300
10    4 0.01218 11.7900
11    4 0.01550 10.7400
12    5 0.01855  9.7840
13    5 0.02134  8.9150
14    5 0.02367  8.1230
15    5 0.02563  7.4020
16    5 0.02727  6.7440
17    8 0.02962  6.1450
18    8 0.03261  5.5990
19   11 0.03550  5.1020
20   14 0.03920  4.6480
21   15 0.04256  4.2350
22   15 0.04553  3.8590
23   18 0.04829  3.5160
24   18 0.05130  3.2040
25   18 0.05384  2.9190
26   18 0.05598  2.6600
27   20 0.05787  2.4240
28   22 0.06002  2.2080
29   23 0.06212  2.0120
30   23 0.06396  1.8330
31   25 0.06555  1.6710
32   25 0.06695  1.5220
33   26 0.06823  1.3870
34   27 0.06951  1.2640
35   30 0.07369  1.1510
36   32 0.07917  1.0490
37   34 0.08559  0.9559
38   35 0.09182  0.8710
39   38 0.09851  0.7936
40   40 0.10590  0.7231
41   42 0.11370  0.6589
42   45 0.12130  0.6004
43   46 0.12840  0.5470
44   47 0.13520  0.4984
45   53 0.14220  0.4542
46   55 0.14960  0.4138
47   57 0.15740  0.3770
48   59 0.16490  0.3435
49   62 0.17310  0.3130
50   61 0.18100  0.2852
51   64 0.18850  0.2599
52   70 0.19680  0.2368
53   74 0.20570  0.2158
54   78 0.21500  0.1966
55   82 0.22420  0.1791
56   85 0.23350  0.1632
57   87 0.24250  0.1487
58   92 0.25100  0.1355
59   96 0.25920  0.1235
60  105 0.26800  0.1125
61  108 0.27720  0.1025
62  116 0.28670  0.0934
63  117 0.29600  0.0851
64  124 0.30500  0.0775
65  125 0.31380  0.0706
66  129 0.32240  0.0644
67  134 0.33090  0.0587
68  139 0.33910  0.0534
69  141 0.34710  0.0487
70  144 0.35480  0.0444
71  147 0.36240  0.0404
72  149 0.36970  0.0368
73  153 0.37670  0.0336
74  156 0.38350  0.0306
75  159 0.39000  0.0279
76  161 0.39630  0.0254
77  165 0.40230  0.0231
78  169 0.40820  0.0211
79  175 0.41400  0.0192
80  177 0.41960  0.0175
81  180 0.42490  0.0160
82  181 0.42980  0.0145
83  182 0.43450  0.0132
84  181 0.43900  0.0121
85  187 0.44340  0.0110
86  193 0.44750  0.0100
87  195 0.45150  0.0091
88  195 0.45510  0.0083
89  197 0.45850  0.0076
90  199 0.46160  0.0069
91  207 0.46470  0.0063
92  210 0.46750  0.0057
93  212 0.47020  0.0052
94  216 0.47270  0.0048
95  217 0.47500  0.0043
96  219 0.47710  0.0040
97  222 0.47910  0.0036
98  224 0.48090  0.0033
99  224 0.48250  0.0030
100 225 0.48390  0.0027
