
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 46.810
2    1 0.00228 42.650
3    1 0.00419 38.860
4    1 0.00580 35.410
5    1 0.00716 32.260
6    1 0.00829 29.400
7    3 0.01116 26.780
8    3 0.01439 24.400
9    4 0.01716 22.240
10   4 0.02022 20.260
11   4 0.02280 18.460
12   5 0.02523 16.820
13   5 0.02729 15.330
14   5 0.02902 13.970
15   5 0.03047 12.720
16   5 0.03169 11.590
17   8 0.03324 10.560
18   9 0.03511  9.626
19   9 0.03699  8.771
20   9 0.03858  7.992
21   9 0.03991  7.282
22  10 0.04104  6.635
23  10 0.04212  6.045
24  10 0.04303  5.508
25  10 0.04379  5.019
26  10 0.04443  4.573
27  10 0.04496  4.167
28  10 0.04541  3.797
29   9 0.04578  3.459
30   9 0.04609  3.152
31   9 0.04635  2.872
32  10 0.04659  2.617
33  10 0.04705  2.384
34  10 0.04745  2.173
35  11 0.04780  1.980
36  12 0.04874  1.804
37  12 0.05057  1.643
38  13 0.05324  1.497
39  12 0.05630  1.364
40  12 0.05940  1.243
41  13 0.06254  1.133
42  14 0.06575  1.032
43  18 0.07105  0.940
44  19 0.07770  0.857
45  21 0.08460  0.781
46  24 0.09171  0.711
47  26 0.09920  0.648
48  29 0.10740  0.591
49  30 0.11590  0.538
50  33 0.12470  0.490
51  34 0.13350  0.447
52  38 0.14290  0.407
53  41 0.15230  0.371
54  41 0.16140  0.338
55  42 0.17000  0.308
56  47 0.17860  0.281
57  48 0.18700  0.256
58  52 0.19510  0.233
59  53 0.20310  0.212
60  54 0.21080  0.193
61  55 0.21810  0.176
62  55 0.22510  0.161
63  56 0.23170  0.146
64  57 0.23800  0.133
65  60 0.24390  0.122
66  59 0.24950  0.111
67  60 0.25480  0.101
68  60 0.25980  0.092
69  60 0.26440  0.084
70  62 0.26910  0.076
71  63 0.27370  0.070
72  63 0.27800  0.063
73  64 0.28220  0.058
74  65 0.28620  0.053
75  66 0.28990  0.048
76  65 0.29350  0.044
77  64 0.29680  0.040
78  64 0.29980  0.036
79  64 0.30270  0.033
80  66 0.30530  0.030
81  65 0.30780  0.027
82  65 0.31040  0.025
83  68 0.31280  0.023
84  66 0.31500  0.021
85  65 0.31710  0.019
86  66 0.31910  0.017
87  67 0.32100  0.016
88  67 0.32270  0.014
89  67 0.32430  0.013
90  67 0.32580  0.012
91  67 0.32710  0.011
92  67 0.32840  0.010
93  67 0.32950  0.009
94  67 0.33050  0.008
95  68 0.33140  0.007
96  68 0.33220  0.007
97  69 0.33290  0.006
98  70 0.33350  0.006
99  69 0.33410  0.005
100 69 0.33460  0.005
