
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 46.540
2   1 0.00041 42.410
3   1 0.00084 38.640
4   1 0.00132 35.210
5   2 0.00191 32.080
6   3 0.00302 29.230
7   7 0.00466 26.630
8  21 0.00805 24.270
9  28 0.01283 22.110
10 36 0.01852 20.150
11 47 0.02552 18.360
12 57 0.03337 16.730
13 64 0.04187 15.240
14 72 0.05086 13.890
15 77 0.06040 12.650
16 82 0.07012 11.530
17 86 0.07989 10.510
18 86 0.08971  9.572
19 87 0.09952  8.722
20 88 0.10930  7.947
21 89 0.11900  7.241
22 89 0.12870  6.598
23 91 0.13830  6.011
24 91 0.14780  5.477
25 91 0.15720  4.991
26 91 0.16640  4.547
27 91 0.17560  4.143
28 91 0.18450  3.775
29 91 0.19330  3.440
30 89 0.20180  3.134
31 88 0.21000  2.856
32 87 0.21810  2.602
33 87 0.22580  2.371
34 87 0.23320  2.160
35 87 0.24030  1.968
36 87 0.24710  1.794
37 87 0.25360  1.634
38 87 0.25980  1.489
39 87 0.26570  1.357
40 87 0.27130  1.236
41 88 0.27660  1.126
42 87 0.28150  1.026
43 87 0.28630  0.935
44 86 0.29080  0.852
45 86 0.29500  0.776
46 86 0.29890  0.707
47 86 0.30250  0.645
48 85 0.30580  0.587
49 85 0.30880  0.535
50 86 0.31160  0.488
51 86 0.31420  0.444
52 85 0.31670  0.405
53 84 0.31890  0.369
54 84 0.32100  0.336
55 83 0.32280  0.306
56 84 0.32440  0.279
57 82 0.32590  0.254
58 82 0.32730  0.232
59 82 0.32860  0.211
60 82 0.32970  0.192
61 82 0.33070  0.175
62 82 0.33160  0.160
63 83 0.33240  0.146
64 82 0.33310  0.133
65 82 0.33370  0.121
66 83 0.33430  0.110
67 83 0.33480  0.100
68 84 0.33520  0.091
69 82 0.33550  0.083
70 83 0.33590  0.076
71 84 0.33610  0.069
72 84 0.33640  0.063
73 85 0.33660  0.057
74 84 0.33680  0.052
75 85 0.33690  0.048
76 85 0.33700  0.043
77 85 0.33720  0.040
78 85 0.33730  0.036
79 86 0.33730  0.033
80 86 0.33740  0.030
81 87 0.33750  0.027
82 87 0.33750  0.025
83 88 0.33760  0.023
84 89 0.33760  0.021
85 89 0.33760  0.019
86 89 0.33760  0.017
87 89 0.33770  0.016
88 89 0.33770  0.014
89 89 0.33770  0.013
90 89 0.33770  0.012
91 89 0.33770  0.011
92 89 0.33770  0.010
93 89 0.33770  0.009
94 89 0.33770  0.008
95 89 0.33780  0.007
96 89 0.33780  0.007
97 89 0.33780  0.006
98 89 0.33780  0.006
99 89 0.33780  0.005
