
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 33.450
2    1 0.005967 30.480
3    1 0.010950 27.770
4    1 0.015120 25.300
5    1 0.018600 23.060
6    1 0.021500 21.010
7    1 0.023930 19.140
8    1 0.025940 17.440
9    1 0.027630 15.890
10   1 0.029030 14.480
11   1 0.030200 13.190
12   1 0.031170 12.020
13   1 0.031980 10.950
14   2 0.034120  9.981
15   3 0.036640  9.094
16   3 0.039760  8.286
17   3 0.042380  7.550
18   4 0.044570  6.879
19   4 0.046540  6.268
20   4 0.048190  5.711
21   4 0.049570  5.204
22   4 0.050730  4.742
23   4 0.051690  4.320
24   4 0.052500  3.937
25   4 0.053170  3.587
26   4 0.053740  3.268
27   4 0.054210  2.978
28   4 0.054600  2.713
29   4 0.054930  2.472
30   4 0.055210  2.253
31   4 0.055440  2.053
32   4 0.055630  1.870
33   4 0.055790  1.704
34   4 0.055920  1.553
35   4 0.056030  1.415
36   4 0.056120  1.289
37   4 0.056200  1.175
38   4 0.056260  1.070
39   4 0.056320  0.975
40   5 0.056830  0.888
41   5 0.061210  0.810
42   5 0.065540  0.738
43   5 0.069810  0.672
44   5 0.073990  0.612
45   6 0.078110  0.558
46   6 0.082140  0.508
47   6 0.085990  0.463
48   6 0.089670  0.422
49   6 0.093150  0.385
50   7 0.096430  0.350
51   7 0.099520  0.319
52   7 0.102400  0.291
53   7 0.105000  0.265
54   7 0.107500  0.242
55   8 0.109700  0.220
56   9 0.111800  0.200
57   9 0.113700  0.183
58   9 0.115300  0.166
59   9 0.116900  0.152
60   9 0.118200  0.138
61  10 0.119400  0.126
62  10 0.120500  0.115
63  10 0.121600  0.105
64  10 0.122500  0.095
65  10 0.123300  0.087
66  10 0.124000  0.079
67  10 0.124600  0.072
68  10 0.125100  0.066
69  10 0.125500  0.060
70   9 0.125900  0.055
71   9 0.126200  0.050
72   9 0.126500  0.045
73   9 0.126700  0.041
74  10 0.126900  0.038
75  11 0.127100  0.034
76  11 0.127200  0.031
77  11 0.127300  0.028
78  11 0.127400  0.026
79  12 0.127500  0.024
80  12 0.127600  0.022
81  12 0.127700  0.020
82  13 0.127700  0.018
83  13 0.127800  0.016
84  15 0.127800  0.015
85  14 0.127800  0.014
86  15 0.127900  0.012
87  16 0.127900  0.011
88  18 0.127900  0.010
89  18 0.127900  0.009
90  19 0.127900  0.008
91  20 0.127900  0.008
92  20 0.128000  0.007
93  20 0.128000  0.006
94  20 0.128000  0.006
95  20 0.128000  0.005
96  20 0.128000  0.005
97  20 0.128000  0.004
98  20 0.128000  0.004
99  20 0.128000  0.004
100 20 0.128000  0.003
