
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.55560
2   1 0.01165 0.50630
3   1 0.02132 0.46130
4   2 0.03049 0.42030
5   4 0.04522 0.38300
6   5 0.05901 0.34900
7   6 0.07058 0.31800
8   6 0.08015 0.28970
9   7 0.08812 0.26400
10  8 0.09476 0.24050
11  8 0.10030 0.21920
12  9 0.10490 0.19970
13  9 0.10870 0.18190
14  9 0.11190 0.16580
15  9 0.11460 0.15110
16  9 0.11680 0.13760
17  9 0.11860 0.12540
18  9 0.12020 0.11430
19  9 0.12140 0.10410
20  9 0.12250 0.09487
21  8 0.12340 0.08644
22  8 0.12410 0.07876
23  8 0.12470 0.07176
24  8 0.12520 0.06539
25  9 0.12560 0.05958
26  9 0.12590 0.05429
27  9 0.12620 0.04946
28  9 0.12650 0.04507
29  9 0.12670 0.04107
30  9 0.12680 0.03742
31  9 0.12700 0.03409
32  9 0.12710 0.03106
33  9 0.12720 0.02830
34  9 0.12730 0.02579
35 10 0.12730 0.02350
36 10 0.12740 0.02141
37 12 0.12740 0.01951
38 12 0.12750 0.01778
39 13 0.12750 0.01620
40 14 0.12750 0.01476
41 13 0.12760 0.01345
42 13 0.12760 0.01225
43 13 0.12760 0.01116
44 13 0.12760 0.01017
45 13 0.12760 0.00927
46 13 0.12770 0.00844
47 13 0.12770 0.00770
48 13 0.12770 0.00701
49 13 0.12770 0.00639
50 13 0.12770 0.00582
51 13 0.12770 0.00530
52 13 0.12770 0.00483
53 12 0.12770 0.00440
54 13 0.12770 0.00401
55 14 0.12770 0.00366
56 14 0.12770 0.00333
57 17 0.12780 0.00304
58 19 0.12780 0.00276
59 20 0.12780 0.00252
60 20 0.12780 0.00230
61 22 0.12790 0.00209
62 22 0.12790 0.00191
63 22 0.12790 0.00174
64 21 0.12790 0.00158
65 21 0.12790 0.00144
66 22 0.12790 0.00131
67 22 0.12800 0.00120
68 22 0.12800 0.00109
69 22 0.12800 0.00099
70 22 0.12800 0.00091
71 21 0.12800 0.00083
72 21 0.12800 0.00075
73 21 0.12800 0.00068
74 22 0.12800 0.00062
75 22 0.12800 0.00057
76 23 0.12800 0.00052
77 23 0.12800 0.00047
78 23 0.12800 0.00043
79 23 0.12800 0.00039
80 24 0.12800 0.00036
81 25 0.12800 0.00033
82 26 0.12800 0.00030
83 26 0.12800 0.00027
