
Call:  glmnet(x = x, y = y, alpha = 0.7, family = "gaussian", standardize = FALSE) 

   Df    %Dev  Lambda
1   0 0.00000 0.63660
2   1 0.00067 0.58000
3   1 0.00123 0.52850
4   1 0.00169 0.48150
5   1 0.00208 0.43880
6   1 0.00240 0.39980
7   1 0.00267 0.36430
8   1 0.00289 0.33190
9   1 0.00307 0.30240
10  2 0.00700 0.27560
11  2 0.01504 0.25110
12  3 0.02461 0.22880
13  3 0.03602 0.20840
14  3 0.04592 0.18990
15  3 0.05447 0.17310
16  4 0.06449 0.15770
17  4 0.07332 0.14370
18  4 0.08088 0.13090
19  6 0.09185 0.11930
20  6 0.10330 0.10870
21  6 0.11320 0.09903
22 10 0.12290 0.09023
23 11 0.13380 0.08222
24 14 0.14460 0.07491
25 16 0.15710 0.06826
26 17 0.16940 0.06219
27 17 0.18010 0.05667
28 19 0.18970 0.05163
29 22 0.19940 0.04705
30 21 0.20820 0.04287
31 23 0.21620 0.03906
32 23 0.22420 0.03559
33 24 0.23100 0.03243
34 27 0.23800 0.02955
35 28 0.24510 0.02692
36 30 0.25200 0.02453
37 31 0.25910 0.02235
38 34 0.26580 0.02037
39 35 0.27250 0.01856
40 38 0.27980 0.01691
41 40 0.28790 0.01541
42 43 0.29660 0.01404
43 47 0.30500 0.01279
44 49 0.31240 0.01165
45 49 0.31900 0.01062
46 49 0.32460 0.00968
47 49 0.32940 0.00882
48 50 0.33360 0.00803
49 53 0.33730 0.00732
50 54 0.34110 0.00667
51 56 0.34480 0.00608
52 57 0.34800 0.00554
53 58 0.35080 0.00504
54 58 0.35330 0.00460
55 58 0.35540 0.00419
56 58 0.35720 0.00382
57 59 0.35880 0.00348
58 59 0.36010 0.00317
59 59 0.36130 0.00289
60 60 0.36230 0.00263
61 60 0.36320 0.00240
62 61 0.36410 0.00218
63 61 0.36480 0.00199
64 61 0.36540 0.00181
65 60 0.36590 0.00165
66 60 0.36630 0.00150
67 60 0.36670 0.00137
68 61 0.36700 0.00125
69 60 0.36730 0.00114
70 60 0.36750 0.00104
71 60 0.36770 0.00095
72 60 0.36790 0.00086
73 60 0.36800 0.00078
74 61 0.36810 0.00072
75 61 0.36830 0.00065
76 61 0.36830 0.00059
77 61 0.36840 0.00054
78 62 0.36850 0.00049
79 62 0.36850 0.00045
80 62 0.36860 0.00041
81 62 0.36860 0.00037
82 62 0.36860 0.00034
83 62 0.36870 0.00031
84 62 0.36870 0.00028
85 62 0.36870 0.00026
86 62 0.36870 0.00023
87 62 0.36870 0.00021
88 62 0.36880 0.00019
89 62 0.36880 0.00018
90 62 0.36880 0.00016
91 62 0.36880 0.00015
92 62 0.36880 0.00013
93 62 0.36880 0.00012
94 62 0.36880 0.00011
95 62 0.36880 0.00010
