
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df    %Dev Lambda
1   0 0.00000 9.9590
2   1 0.00204 9.0750
3   1 0.00417 8.2680
4   1 0.00637 7.5340
5   2 0.00945 6.8650
6   2 0.01326 6.2550
7   2 0.01717 5.6990
8   2 0.02117 5.1930
9   3 0.02537 4.7320
10  5 0.03063 4.3110
11  7 0.03682 3.9280
12  9 0.04424 3.5790
13 11 0.05228 3.2610
14 14 0.06113 2.9720
15 17 0.07099 2.7080
16 18 0.08201 2.4670
17 27 0.09360 2.2480
18 29 0.10550 2.0480
19 29 0.11730 1.8660
20 33 0.12910 1.7000
21 36 0.14070 1.5490
22 40 0.15260 1.4120
23 41 0.16460 1.2860
24 40 0.17600 1.1720
25 42 0.18690 1.0680
26 43 0.19730 0.9730
27 45 0.20730 0.8866
28 48 0.21750 0.8078
29 48 0.22730 0.7361
30 49 0.23670 0.6707
31 50 0.24550 0.6111
32 52 0.25420 0.5568
33 53 0.26310 0.5073
34 54 0.27150 0.4623
35 57 0.27940 0.4212
36 58 0.28720 0.3838
37 59 0.29450 0.3497
38 59 0.30130 0.3186
39 60 0.30780 0.2903
40 62 0.31390 0.2645
41 62 0.31960 0.2410
42 62 0.32480 0.2196
43 62 0.32950 0.2001
44 62 0.33390 0.1823
45 61 0.33780 0.1661
46 62 0.34140 0.1514
47 64 0.34460 0.1379
48 63 0.34740 0.1257
49 63 0.34990 0.1145
50 64 0.35220 0.1043
51 65 0.35420 0.0951
52 65 0.35610 0.0866
53 65 0.35780 0.0789
54 66 0.35930 0.0719
55 67 0.36060 0.0655
56 68 0.36170 0.0597
57 66 0.36270 0.0544
58 66 0.36360 0.0496
59 66 0.36430 0.0452
60 67 0.36490 0.0412
61 67 0.36540 0.0375
62 67 0.36590 0.0342
63 67 0.36640 0.0311
64 67 0.36670 0.0284
65 67 0.36700 0.0258
66 67 0.36730 0.0236
67 67 0.36750 0.0215
68 67 0.36770 0.0196
69 67 0.36790 0.0178
70 67 0.36800 0.0162
71 67 0.36820 0.0148
72 67 0.36830 0.0135
73 68 0.36830 0.0123
74 68 0.36840 0.0112
75 68 0.36850 0.0102
76 68 0.36850 0.0093
77 68 0.36860 0.0085
78 68 0.36860 0.0077
79 68 0.36860 0.0070
80 68 0.36870 0.0064
81 68 0.36870 0.0058
82 68 0.36870 0.0053
83 68 0.36870 0.0048
84 68 0.36870 0.0044
85 68 0.36870 0.0040
86 68 0.36880 0.0037
87 68 0.36880 0.0033
88 68 0.36880 0.0030
89 68 0.36880 0.0028
90 68 0.36880 0.0025
91 68 0.36880 0.0023
92 68 0.36880 0.0021
93 68 0.36880 0.0019
94 68 0.36880 0.0017
