
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 24.9000
2    1 0.00090 22.6900
3    1 0.00186 20.6700
4    1 0.00290 18.8300
5    2 0.00433 17.1600
6    2 0.00618 15.6400
7    2 0.00814 14.2500
8    2 0.01022 12.9800
9    4 0.01270 11.8300
10   5 0.01594 10.7800
11   9 0.01992  9.8210
12  10 0.02461  8.9480
13  12 0.02997  8.1530
14  13 0.03576  7.4290
15  15 0.04213  6.7690
16  26 0.04918  6.1680
17  26 0.05685  5.6200
18  30 0.06514  5.1200
19  34 0.07408  4.6660
20  36 0.08336  4.2510
21  38 0.09292  3.8730
22  40 0.10270  3.5290
23  42 0.11250  3.2160
24  45 0.12250  2.9300
25  45 0.13250  2.6700
26  47 0.14240  2.4330
27  47 0.15220  2.2170
28  47 0.16190  2.0200
29  48 0.17130  1.8400
30  52 0.18060  1.6770
31  52 0.19000  1.5280
32  52 0.19920  1.3920
33  53 0.20810  1.2680
34  55 0.21690  1.1560
35  56 0.22560  1.0530
36  57 0.23430  0.9595
37  56 0.24270  0.8742
38  57 0.25070  0.7966
39  59 0.25860  0.7258
40  60 0.26630  0.6613
41  61 0.27360  0.6026
42  63 0.28080  0.5490
43  64 0.28770  0.5003
44  65 0.29430  0.4558
45  65 0.30060  0.4153
46  65 0.30660  0.3784
47  63 0.31220  0.3448
48  63 0.31750  0.3142
49  63 0.32240  0.2863
50  64 0.32700  0.2608
51  66 0.33120  0.2377
52  67 0.33520  0.2166
53  67 0.33880  0.1973
54  67 0.34210  0.1798
55  66 0.34510  0.1638
56  67 0.34790  0.1493
57  66 0.35030  0.1360
58  65 0.35240  0.1239
59  66 0.35440  0.1129
60  66 0.35620  0.1029
61  66 0.35780  0.0937
62  68 0.35920  0.0854
63  68 0.36050  0.0778
64  68 0.36160  0.0709
65  67 0.36260  0.0646
66  67 0.36340  0.0589
67  68 0.36420  0.0536
68  68 0.36480  0.0489
69  68 0.36540  0.0445
70  67 0.36590  0.0406
71  67 0.36630  0.0370
72  67 0.36670  0.0337
73  68 0.36700  0.0307
74  68 0.36730  0.0280
75  67 0.36750  0.0255
76  67 0.36770  0.0232
77  67 0.36790  0.0212
78  68 0.36800  0.0193
79  68 0.36810  0.0176
80  68 0.36820  0.0160
81  68 0.36830  0.0146
82  68 0.36840  0.0133
83  68 0.36850  0.0121
84  68 0.36850  0.0110
85  68 0.36860  0.0100
86  68 0.36860  0.0092
87  68 0.36860  0.0083
88  68 0.36870  0.0076
89  68 0.36870  0.0069
90  68 0.36870  0.0063
91  68 0.36870  0.0058
92  68 0.36870  0.0052
93  68 0.36870  0.0048
94  68 0.36880  0.0044
95  68 0.36880  0.0040
96  68 0.36880  0.0036
97  68 0.36880  0.0033
98  68 0.36880  0.0030
99  68 0.36880  0.0027
100 68 0.36880  0.0025
