
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 12.4500
2   1 0.00168 11.3400
3   1 0.00345 10.3400
4   1 0.00531  9.4170
5   2 0.00790  8.5810
6   2 0.01113  7.8190
7   2 0.01449  7.1240
8   2 0.01797  6.4910
9   3 0.02164  5.9140
10  5 0.02653  5.3890
11  7 0.03219  4.9100
12 10 0.03891  4.4740
13 11 0.04640  4.0770
14 15 0.05451  3.7140
15 16 0.06352  3.3840
16 18 0.07338  3.0840
17 28 0.08406  2.8100
18 30 0.09526  2.5600
19 31 0.10650  2.3330
20 35 0.11770  2.1260
21 37 0.12920  1.9370
22 40 0.14060  1.7650
23 42 0.15230  1.6080
24 43 0.16350  1.4650
25 43 0.17440  1.3350
26 44 0.18480  1.2160
27 45 0.19490  1.1080
28 50 0.20480  1.0100
29 49 0.21480  0.9201
30 49 0.22440  0.8384
31 50 0.23350  0.7639
32 51 0.24230  0.6960
33 53 0.25100  0.6342
34 54 0.25970  0.5778
35 54 0.26790  0.5265
36 56 0.27580  0.4797
37 58 0.28350  0.4371
38 59 0.29070  0.3983
39 60 0.29760  0.3629
40 62 0.30410  0.3307
41 62 0.31040  0.3013
42 62 0.31620  0.2745
43 62 0.32150  0.2501
44 62 0.32640  0.2279
45 62 0.33090  0.2077
46 62 0.33500  0.1892
47 63 0.33880  0.1724
48 64 0.34220  0.1571
49 64 0.34530  0.1431
50 63 0.34800  0.1304
51 64 0.35050  0.1188
52 64 0.35260  0.1083
53 65 0.35470  0.0987
54 65 0.35650  0.0899
55 65 0.35810  0.0819
56 67 0.35950  0.0746
57 67 0.36080  0.0680
58 68 0.36190  0.0620
59 67 0.36280  0.0565
60 67 0.36370  0.0514
61 68 0.36440  0.0469
62 68 0.36500  0.0427
63 67 0.36550  0.0389
64 67 0.36600  0.0355
65 67 0.36640  0.0323
66 67 0.36680  0.0294
67 67 0.36710  0.0268
68 67 0.36730  0.0244
69 67 0.36760  0.0223
70 67 0.36770  0.0203
71 67 0.36790  0.0185
72 67 0.36800  0.0168
73 67 0.36820  0.0154
74 68 0.36830  0.0140
75 68 0.36830  0.0127
76 68 0.36840  0.0116
77 68 0.36850  0.0106
78 68 0.36850  0.0096
79 68 0.36860  0.0088
80 68 0.36860  0.0080
81 68 0.36860  0.0073
82 68 0.36870  0.0066
83 68 0.36870  0.0061
84 68 0.36870  0.0055
85 68 0.36870  0.0050
86 68 0.36870  0.0046
87 68 0.36870  0.0042
88 68 0.36880  0.0038
89 68 0.36880  0.0035
90 68 0.36880  0.0032
91 68 0.36880  0.0029
92 68 0.36880  0.0026
93 68 0.36880  0.0024
94 68 0.36880  0.0022
95 68 0.36880  0.0020
96 68 0.36880  0.0018
