
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 49.800
2    1 0.00047 45.370
3    1 0.00097 41.340
4    1 0.00152 37.670
5    2 0.00228 34.320
6    2 0.00327 31.270
7    2 0.00433 28.500
8    3 0.00552 25.960
9    4 0.00696 23.660
10   6 0.00891 21.560
11   9 0.01142 19.640
12  10 0.01438 17.900
13  12 0.01769 16.310
14  14 0.02139 14.860
15  16 0.02549 13.540
16  26 0.03021 12.340
17  27 0.03551 11.240
18  29 0.04111 10.240
19  33 0.04710  9.331
20  35 0.05368  8.502
21  38 0.06061  7.747
22  40 0.06791  7.059
23  41 0.07548  6.432
24  44 0.08331  5.860
25  45 0.09141  5.340
26  47 0.09967  4.865
27  47 0.10810  4.433
28  47 0.11660  4.039
29  48 0.12510  3.680
30  50 0.13370  3.353
31  50 0.14230  3.056
32  51 0.15090  2.784
33  54 0.15950  2.537
34  55 0.16820  2.311
35  55 0.17690  2.106
36  55 0.18540  1.919
37  55 0.19390  1.748
38  57 0.20240  1.593
39  58 0.21070  1.452
40  58 0.21900  1.323
41  59 0.22710  1.205
42  59 0.23510  1.098
43  62 0.24290  1.001
44  62 0.25060  0.912
45  61 0.25810  0.831
46  62 0.26530  0.757
47  64 0.27240  0.690
48  64 0.27920  0.628
49  65 0.28580  0.572
50  65 0.29220  0.522
51  65 0.29830  0.475
52  65 0.30420  0.433
53  66 0.30970  0.395
54  68 0.31490  0.360
55  68 0.31980  0.328
56  67 0.32450  0.298
57  67 0.32880  0.272
58  67 0.33280  0.248
59  67 0.33650  0.226
60  67 0.33990  0.206
61  68 0.34300  0.188
62  68 0.34590  0.171
63  68 0.34850  0.156
64  67 0.35090  0.142
65  68 0.35300  0.129
66  66 0.35490  0.118
67  66 0.35660  0.107
68  67 0.35820  0.098
69  68 0.35950  0.089
70  68 0.36070  0.081
71  68 0.36180  0.074
72  67 0.36270  0.067
73  68 0.36360  0.061
74  68 0.36430  0.056
75  68 0.36490  0.051
76  68 0.36550  0.046
77  68 0.36600  0.042
78  67 0.36640  0.039
79  68 0.36670  0.035
80  68 0.36700  0.032
81  68 0.36730  0.029
82  67 0.36750  0.027
83  67 0.36770  0.024
84  68 0.36790  0.022
85  68 0.36800  0.020
86  68 0.36810  0.018
87  68 0.36820  0.017
88  68 0.36830  0.015
89  68 0.36840  0.014
90  68 0.36850  0.013
91  68 0.36850  0.012
92  68 0.36860  0.010
93  68 0.36860  0.010
94  68 0.36860  0.009
95  68 0.36870  0.008
96  68 0.36870  0.007
97  68 0.36870  0.007
98  68 0.36870  0.006
99  68 0.36870  0.005
100 68 0.36870  0.005
