
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 44.560
2    1 0.00026 40.600
3    1 0.00053 36.990
4    1 0.00078 33.710
5    1 0.00103 30.710
6    1 0.00128 27.980
7    1 0.00151 25.500
8    1 0.00173 23.230
9    1 0.00194 21.170
10   2 0.00222 19.290
11   2 0.00261 17.580
12   3 0.00304 16.010
13   3 0.00361 14.590
14   3 0.00419 13.300
15   4 0.00484 12.110
16   5 0.00565 11.040
17   6 0.00657 10.060
18   8 0.00780  9.164
19   8 0.00910  8.350
20   8 0.01049  7.608
21   9 0.01202  6.932
22  11 0.01372  6.316
23  11 0.01558  5.755
24  14 0.01758  5.244
25  17 0.01989  4.778
26  18 0.02244  4.354
27  18 0.02516  3.967
28  19 0.02805  3.614
29  26 0.03127  3.293
30  26 0.03478  3.001
31  33 0.03859  2.734
32  35 0.04272  2.491
33  36 0.04711  2.270
34  36 0.05173  2.068
35  36 0.05657  1.885
36  37 0.06164  1.717
37  38 0.06693  1.565
38  39 0.07243  1.426
39  41 0.07814  1.299
40  43 0.08406  1.184
41  44 0.09016  1.078
42  46 0.09643  0.983
43  49 0.10280  0.895
44  49 0.10940  0.816
45  49 0.11610  0.743
46  50 0.12290  0.677
47  50 0.12980  0.617
48  50 0.13670  0.562
49  52 0.14360  0.512
50  53 0.15060  0.467
51  53 0.15760  0.425
52  53 0.16450  0.388
53  53 0.17140  0.353
54  54 0.17820  0.322
55  55 0.18500  0.293
56  56 0.19180  0.267
57  55 0.19850  0.243
58  55 0.20510  0.222
59  56 0.21160  0.202
60  55 0.21800  0.184
61  56 0.22420  0.168
62  57 0.23040  0.153
63  58 0.23650  0.139
64  58 0.24250  0.127
65  58 0.24830  0.116
66  59 0.25400  0.105
67  60 0.25970  0.096
68  60 0.26510  0.087
69  60 0.27050  0.080
70  60 0.27570  0.073
71  60 0.28080  0.066
72  61 0.28570  0.060
73  61 0.29050  0.055
74  61 0.29510  0.050
75  61 0.29960  0.046
76  61 0.30390  0.042
77  62 0.30810  0.038
78  62 0.31210  0.034
79  61 0.31600  0.031
80  61 0.31970  0.029
81  62 0.32320  0.026
82  61 0.32660  0.024
83  61 0.32980  0.022
84  61 0.33280  0.020
85  62 0.33580  0.018
86  62 0.33850  0.016
87  62 0.34110  0.015
88  62 0.34360  0.014
89  62 0.34580  0.012
90  62 0.34800  0.011
91  62 0.35000  0.010
92  62 0.35180  0.009
93  62 0.35350  0.009
94  62 0.35510  0.008
95  62 0.35650  0.007
96  62 0.35790  0.006
97  62 0.35910  0.006
98  62 0.36020  0.005
99  62 0.36120  0.005
100 62 0.36210  0.004
