
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1   36 0.000000 458.20
2   36 0.006504 417.50
3   36 0.007114 380.40
4   36 0.007779 346.60
5   36 0.008503 315.80
6   36 0.009291 287.70
7   36 0.010150 262.20
8   36 0.011080 238.90
9   36 0.012090 217.70
10  36 0.013190 198.30
11  36 0.014380 180.70
12  36 0.015660 164.70
13  36 0.017050 150.00
14  36 0.018560 136.70
15  36 0.020180 124.60
16  36 0.021920 113.50
17  36 0.023790 103.40
18  36 0.025810  94.22
19  36 0.027960  85.85
20  36 0.030260  78.23
21  36 0.032720  71.28
22  36 0.035340  64.94
23  36 0.038130  59.17
24  36 0.041080  53.92
25  36 0.044200  49.13
26  36 0.047500  44.76
27  36 0.050970  40.79
28  36 0.054620  37.16
29  36 0.058440  33.86
30  36 0.062440  30.85
31  36 0.066610  28.11
32  36 0.070940  25.62
33  36 0.075450  23.34
34  36 0.080110  21.27
35  36 0.084930  19.38
36  36 0.089910  17.66
37  36 0.095020  16.09
38  36 0.100300  14.66
39  36 0.105700  13.36
40  36 0.111200  12.17
41  36 0.116800  11.09
42  36 0.122600  10.10
43  36 0.128500   9.21
44  36 0.134400   8.39
45  36 0.140500   7.64
46  36 0.146600   6.96
47  36 0.152900   6.34
48  36 0.159100   5.78
49  36 0.165500   5.27
50  36 0.171800   4.80
51  36 0.178200   4.37
52  36 0.184500   3.98
53  36 0.190900   3.63
54  36 0.197200   3.31
55  36 0.203400   3.01
56  36 0.209500   2.75
57  36 0.215500   2.50
58  36 0.221400   2.28
59  36 0.227200   2.08
60  36 0.232700   1.89
61  36 0.238100   1.73
62  36 0.243300   1.57
63  36 0.248200   1.43
64  36 0.252900   1.30
65  36 0.257300   1.19
66  36 0.261500   1.08
67  36 0.265500   0.99
68  36 0.269200   0.90
69  36 0.272600   0.82
70  36 0.275700   0.75
71  36 0.278700   0.68
72  36 0.281400   0.62
73  36 0.283800   0.56
74  36 0.286000   0.51
75  36 0.288100   0.47
76  36 0.289900   0.43
77  36 0.291500   0.39
78  36 0.293000   0.35
79  36 0.294300   0.32
80  36 0.295500   0.29
81  36 0.296500   0.27
82  36 0.297400   0.24
83  36 0.298200   0.22
84  36 0.298900   0.20
85  36 0.299500   0.18
86  36 0.300100   0.17
87  36 0.300500   0.15
88  36 0.300900   0.14
89  36 0.301300   0.13
90  36 0.301600   0.12
91  36 0.301800   0.11
92  36 0.302000   0.10
93  36 0.302200   0.09
94  36 0.302400   0.08
95  36 0.302500   0.07
96  36 0.302700   0.07
97  36 0.302800   0.06
98  36 0.302800   0.06
99  36 0.302900   0.05
100 36 0.303000   0.05
