
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 95.780
2    1 0.003386 87.270
3    2 0.006885 79.520
4    2 0.011170 72.450
5    2 0.015020 66.020
6    3 0.018810 60.150
7    3 0.022170 54.810
8    3 0.025100 49.940
9    3 0.027650 45.500
10   3 0.029860 41.460
11   4 0.032700 37.780
12   5 0.036380 34.420
13   5 0.040320 31.360
14   5 0.043980 28.580
15   5 0.047370 26.040
16   5 0.050520 23.730
17   5 0.053430 21.620
18   5 0.056130 19.700
19   5 0.058610 17.950
20   5 0.060890 16.350
21   5 0.062980 14.900
22   5 0.064890 13.580
23   5 0.066630 12.370
24   5 0.068210 11.270
25   5 0.069640 10.270
26   5 0.070930  9.358
27   5 0.072080  8.526
28   5 0.073110  7.769
29   5 0.074030  7.079
30   6 0.074840  6.450
31   6 0.075560  5.877
32   7 0.076420  5.355
33   8 0.077720  4.879
34   9 0.079170  4.446
35  11 0.081040  4.051
36  11 0.083200  3.691
37  11 0.085430  3.363
38  12 0.087830  3.064
39  13 0.090530  2.792
40  11 0.093410  2.544
41  11 0.096390  2.318
42  11 0.099460  2.112
43  13 0.102600  1.924
44  13 0.106200  1.753
45  13 0.109900  1.598
46  15 0.113700  1.456
47  15 0.117900  1.326
48  16 0.122200  1.209
49  18 0.126800  1.101
50  21 0.131800  1.003
51  22 0.137100  0.914
52  25 0.142700  0.833
53  27 0.148400  0.759
54  29 0.154400  0.692
55  30 0.160500  0.630
56  31 0.166700  0.574
57  32 0.172900  0.523
58  32 0.179200  0.477
59  32 0.185500  0.434
60  33 0.191700  0.396
61  33 0.197900  0.361
62  33 0.203900  0.329
63  33 0.209900  0.299
64  33 0.215700  0.273
65  33 0.221400  0.249
66  33 0.226900  0.226
67  33 0.232200  0.206
68  33 0.237300  0.188
69  33 0.242200  0.171
70  33 0.246800  0.156
71  33 0.251300  0.142
72  33 0.255500  0.130
73  33 0.259500  0.118
74  33 0.263200  0.108
75  34 0.266700  0.098
76  34 0.270000  0.089
77  35 0.273100  0.081
78  35 0.275900  0.074
79  35 0.278500  0.068
80  35 0.281000  0.062
81  35 0.283200  0.056
82  35 0.285300  0.051
83  35 0.287200  0.047
84  36 0.288900  0.042
85  36 0.290400  0.039
86  36 0.291900  0.035
87  36 0.293200  0.032
88  36 0.294300  0.029
89  36 0.295400  0.027
90  36 0.296300  0.024
91  36 0.297100  0.022
92  36 0.297900  0.020
93  36 0.298600  0.018
94  36 0.299200  0.017
95  36 0.299700  0.015
96  36 0.300200  0.014
97  36 0.300600  0.013
98  36 0.300900  0.012
99  36 0.301200  0.011
100 36 0.301500  0.010
