
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 11.4900
2    1 0.005275 10.4700
3    1 0.009729  9.5420
4    2 0.014230  8.6940
5    2 0.018800  7.9220
6    2 0.022620  7.2180
7    2 0.025830  6.5770
8    2 0.028520  5.9930
9    3 0.030780  5.4600
10   3 0.032810  4.9750
11   3 0.034500  4.5330
12   5 0.040240  4.1310
13   5 0.046370  3.7640
14   5 0.051600  3.4290
15   5 0.056050  3.1250
16   5 0.059840  2.8470
17   5 0.063050  2.5940
18   5 0.065770  2.3640
19   5 0.068080  2.1540
20   5 0.070020  1.9620
21   5 0.071660  1.7880
22   5 0.073050  1.6290
23   5 0.074210  1.4840
24   5 0.075190  1.3530
25   5 0.076010  1.2320
26   5 0.076700  1.1230
27   5 0.077280  1.0230
28   4 0.077760  0.9323
29   4 0.078160  0.8495
30   4 0.078500  0.7740
31   4 0.078780  0.7052
32   5 0.080380  0.6426
33   6 0.085240  0.5855
34   6 0.090920  0.5335
35   8 0.098280  0.4861
36   9 0.105700  0.4429
37   9 0.113200  0.4036
38   9 0.120300  0.3677
39   9 0.126900  0.3350
40  11 0.133700  0.3053
41  12 0.140400  0.2782
42  12 0.147600  0.2534
43  13 0.155200  0.2309
44  13 0.163300  0.2104
45  14 0.170900  0.1917
46  15 0.179100  0.1747
47  15 0.186600  0.1592
48  18 0.194000  0.1450
49  20 0.201500  0.1321
50  21 0.209000  0.1204
51  22 0.216000  0.1097
52  23 0.222500  0.1000
53  27 0.229700  0.0911
54  29 0.236800  0.0830
55  30 0.243800  0.0756
56  31 0.250200  0.0689
57  31 0.256000  0.0628
58  31 0.261200  0.0572
59  32 0.265900  0.0521
60  32 0.270200  0.0475
61  32 0.274100  0.0433
62  32 0.277500  0.0394
63  33 0.280600  0.0359
64  33 0.283500  0.0327
65  33 0.285900  0.0298
66  33 0.288100  0.0272
67  33 0.290100  0.0248
68  33 0.291800  0.0226
69  32 0.293300  0.0206
70  32 0.294600  0.0187
71  32 0.295700  0.0171
72  32 0.296700  0.0156
73  32 0.297600  0.0142
74  33 0.298300  0.0129
75  33 0.299000  0.0118
76  33 0.299500  0.0107
77  33 0.300000  0.0098
78  34 0.300500  0.0089
79  34 0.300800  0.0081
80  34 0.301200  0.0074
81  34 0.301400  0.0067
82  35 0.301700  0.0061
83  35 0.301900  0.0056
84  35 0.302100  0.0051
85  35 0.302300  0.0046
86  35 0.302400  0.0042
87  36 0.302500  0.0039
88  36 0.302600  0.0035
89  36 0.302700  0.0032
90  36 0.302800  0.0029
91  36 0.302900  0.0027
92  36 0.302900  0.0024
93  36 0.303000  0.0022
94  36 0.303000  0.0020
95  36 0.303100  0.0018
96  36 0.303100  0.0017
97  36 0.303100  0.0015
98  36 0.303200  0.0014
99  36 0.303200  0.0013
100 36 0.303200  0.0011
