
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1   36 0.00000 2873.00
2   36 0.01061 2618.00
3   36 0.01146 2386.00
4   36 0.01237 2174.00
5   36 0.01333 1981.00
6   36 0.01434 1805.00
7   36 0.01540 1644.00
8   36 0.01652 1498.00
9   36 0.01769 1365.00
10  36 0.01891 1244.00
11  36 0.02018 1133.00
12  36 0.02148 1033.00
13  36 0.02283  940.90
14  36 0.02422  857.30
15  36 0.02563  781.20
16  36 0.02707  711.80
17  36 0.02852  648.50
18  36 0.02999  590.90
19  36 0.03147  538.40
20  36 0.03295  490.60
21  36 0.03442  447.00
22  36 0.03588  407.30
23  36 0.03733  371.10
24  36 0.03877  338.10
25  36 0.04018  308.10
26  36 0.04156  280.70
27  36 0.04293  255.80
28  36 0.04426  233.10
29  36 0.04557  212.40
30  36 0.04686  193.50
31  36 0.04813  176.30
32  36 0.04938  160.60
33  36 0.05061  146.40
34  36 0.05183  133.40
35  36 0.05304  121.50
36  36 0.05424  110.70
37  36 0.05544  100.90
38  36 0.05664   91.93
39  36 0.05784   83.76
40  36 0.05905   76.32
41  36 0.06027   69.54
42  36 0.06149   63.36
43  36 0.06272   57.73
44  36 0.06396   52.60
45  36 0.06521   47.93
46  36 0.06647   43.67
47  36 0.06774   39.79
48  36 0.06902   36.26
49  36 0.07030   33.04
50  36 0.07159   30.10
51  36 0.07288   27.43
52  36 0.07418   24.99
53  36 0.07549   22.77
54  36 0.07680   20.75
55  36 0.07812   18.90
56  36 0.07945   17.23
57  36 0.08080   15.70
58  36 0.08216   14.30
59  36 0.08354   13.03
60  36 0.08494   11.87
61  36 0.08637   10.82
62  36 0.08784    9.86
63  36 0.08935    8.98
64  36 0.09091    8.18
65  36 0.09254    7.46
66  36 0.09422    6.79
67  36 0.09598    6.19
68  36 0.09783    5.64
69  36 0.09977    5.14
70  36 0.10180    4.68
71  36 0.10400    4.27
72  36 0.10620    3.89
73  36 0.10860    3.54
74  36 0.11120    3.23
75  36 0.11380    2.94
76  36 0.11670    2.68
77  36 0.11960    2.44
78  36 0.12280    2.23
79  36 0.12610    2.03
80  36 0.12960    1.85
81  36 0.13320    1.68
82  36 0.13700    1.53
83  36 0.14100    1.40
84  36 0.14510    1.27
85  36 0.14950    1.16
86  36 0.15390    1.06
87  36 0.15850    0.96
88  36 0.16320    0.88
89  36 0.16810    0.80
90  36 0.17310    0.73
91  36 0.17810    0.66
92  36 0.18320    0.60
93  36 0.18840    0.55
94  36 0.19360    0.50
95  36 0.19880    0.46
96  36 0.20400    0.42
97  36 0.20920    0.38
98  36 0.21430    0.35
99  36 0.21940    0.32
100 36 0.22440    0.29
