
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 22.6400
2    1 0.000743 20.6300
3    1 0.001365 18.8000
4    1 0.001885 17.1300
5    1 0.002320 15.6000
6    2 0.002812 14.2200
7    2 0.003379 12.9600
8    3 0.004144 11.8000
9    3 0.005145 10.7600
10   3 0.005985  9.8000
11   4 0.006849  8.9300
12   4 0.008339  8.1360
13   4 0.009621  7.4140
14   5 0.010850  6.7550
15   6 0.012270  6.1550
16   6 0.013820  5.6080
17   6 0.015150  5.1100
18   8 0.016540  4.6560
19   8 0.017820  4.2420
20   8 0.018900  3.8650
21   8 0.019820  3.5220
22   8 0.020600  3.2090
23   8 0.021260  2.9240
24   9 0.021960  2.6640
25   9 0.022560  2.4280
26   9 0.023060  2.2120
27  10 0.023490  2.0150
28  11 0.023950  1.8360
29  11 0.024370  1.6730
30  12 0.024760  1.5250
31  13 0.025190  1.3890
32  16 0.026200  1.2660
33  15 0.028620  1.1530
34  17 0.031610  1.0510
35  18 0.034740  0.9575
36  19 0.038270  0.8724
37  22 0.042040  0.7949
38  23 0.045740  0.7243
39  22 0.049220  0.6600
40  23 0.052580  0.6013
41  24 0.055790  0.5479
42  23 0.058810  0.4992
43  23 0.061650  0.4549
44  23 0.064280  0.4145
45  23 0.066720  0.3777
46  22 0.068970  0.3441
47  22 0.071020  0.3135
48  23 0.072890  0.2857
49  25 0.074620  0.2603
50  25 0.076230  0.2372
51  26 0.077680  0.2161
52  26 0.079040  0.1969
53  26 0.080270  0.1794
54  27 0.081370  0.1635
55  27 0.082340  0.1490
56  26 0.083220  0.1357
57  26 0.084010  0.1237
58  27 0.084680  0.1127
59  28 0.085260  0.1027
60  28 0.085790  0.0935
61  28 0.086250  0.0852
62  29 0.086640  0.0777
63  29 0.086980  0.0708
64  29 0.087270  0.0645
65  32 0.087520  0.0588
66  32 0.087750  0.0535
67  33 0.087940  0.0488
68  34 0.088100  0.0444
69  34 0.088240  0.0405
70  34 0.088360  0.0369
71  35 0.088460  0.0336
72  36 0.088550  0.0306
73  36 0.088620  0.0279
74  36 0.088680  0.0254
75  36 0.088740  0.0232
76  36 0.088780  0.0211
77  38 0.088830  0.0192
78  39 0.088860  0.0175
79  40 0.088890  0.0160
80  40 0.088920  0.0146
81  40 0.088940  0.0133
82  41 0.088960  0.0121
83  41 0.088970  0.0110
84  41 0.088980  0.0100
85  41 0.089000  0.0091
86  41 0.089010  0.0083
87  42 0.089010  0.0076
88  43 0.089020  0.0069
89  43 0.089020  0.0063
90  43 0.089030  0.0057
91  43 0.089030  0.0052
92  44 0.089040  0.0048
93  44 0.089040  0.0043
94  45 0.089040  0.0040
95  46 0.089040  0.0036
96  46 0.089050  0.0033
97  47 0.089050  0.0030
98  48 0.089050  0.0027
99  48 0.089050  0.0025
100 48 0.089050  0.0023
