
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 8.1320
2   1 0.001032 7.4090
3   1 0.002098 6.7510
4   2 0.003559 6.1510
5   3 0.005974 5.6050
6   6 0.009119 5.1070
7  11 0.014100 4.6530
8  13 0.019310 4.2400
9  14 0.024510 3.8630
10 14 0.029530 3.5200
11 17 0.034480 3.2070
12 17 0.039160 2.9220
13 17 0.043520 2.6630
14 20 0.047590 2.4260
15 22 0.051400 2.2110
16 22 0.054940 2.0140
17 23 0.058180 1.8350
18 23 0.061130 1.6720
19 25 0.063840 1.5240
20 25 0.066370 1.3880
21 26 0.068670 1.2650
22 28 0.070790 1.1530
23 27 0.072720 1.0500
24 29 0.074480 0.9570
25 31 0.076110 0.8719
26 31 0.077570 0.7945
27 31 0.078890 0.7239
28 31 0.080040 0.6596
29 31 0.081070 0.6010
30 32 0.081970 0.5476
31 32 0.082790 0.4990
32 32 0.083500 0.4546
33 32 0.084130 0.4142
34 33 0.084690 0.3774
35 31 0.085170 0.3439
36 32 0.085610 0.3134
37 32 0.085980 0.2855
38 32 0.086330 0.2602
39 32 0.086610 0.2370
40 33 0.086900 0.2160
41 32 0.087150 0.1968
42 33 0.087370 0.1793
43 34 0.087570 0.1634
44 35 0.087760 0.1489
45 33 0.087920 0.1356
46 34 0.088060 0.1236
47 34 0.088180 0.1126
48 35 0.088280 0.1026
49 36 0.088370 0.0935
50 37 0.088450 0.0852
51 37 0.088530 0.0776
52 38 0.088600 0.0707
53 39 0.088660 0.0644
54 39 0.088710 0.0587
55 39 0.088760 0.0535
56 39 0.088800 0.0488
57 40 0.088840 0.0444
58 40 0.088870 0.0405
59 41 0.088890 0.0369
60 42 0.088910 0.0336
61 43 0.088930 0.0306
62 44 0.088950 0.0279
63 44 0.088970 0.0254
64 46 0.088980 0.0232
65 47 0.088990 0.0211
66 47 0.089000 0.0192
67 47 0.089000 0.0175
68 47 0.089010 0.0160
69 47 0.089020 0.0145
70 47 0.089020 0.0132
71 48 0.089030 0.0121
72 49 0.089030 0.0110
73 49 0.089040 0.0100
74 49 0.089040 0.0091
75 49 0.089040 0.0083
76 49 0.089040 0.0076
77 49 0.089050 0.0069
78 49 0.089050 0.0063
79 49 0.089050 0.0057
80 49 0.089050 0.0052
81 49 0.089050 0.0048
82 49 0.089050 0.0043
