
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.32530
2   1 0.004568 0.29640
3   1 0.008360 0.27000
4   2 0.013480 0.24610
5   2 0.019020 0.22420
6   4 0.024420 0.20430
7   9 0.033150 0.18610
8   9 0.041230 0.16960
9   9 0.047940 0.15450
10  9 0.053510 0.14080
11  9 0.058130 0.12830
12 10 0.061990 0.11690
13 10 0.065290 0.10650
14 10 0.068030 0.09705
15 12 0.070490 0.08843
16 12 0.072740 0.08057
17 13 0.074650 0.07341
18 13 0.076270 0.06689
19 13 0.077610 0.06095
20 13 0.078720 0.05554
21 15 0.079760 0.05060
22 15 0.080640 0.04611
23 16 0.081430 0.04201
24 19 0.082330 0.03828
25 19 0.083230 0.03488
26 20 0.083990 0.03178
27 20 0.084660 0.02896
28 22 0.085220 0.02638
29 23 0.085720 0.02404
30 22 0.086170 0.02190
31 21 0.086530 0.01996
32 21 0.086830 0.01819
33 20 0.087090 0.01657
34 21 0.087290 0.01510
35 23 0.087480 0.01376
36 23 0.087660 0.01253
37 23 0.087820 0.01142
38 23 0.087950 0.01041
39 23 0.088070 0.00948
40 22 0.088150 0.00864
41 22 0.088220 0.00787
42 22 0.088280 0.00717
43 23 0.088340 0.00654
44 24 0.088410 0.00596
45 25 0.088490 0.00543
46 26 0.088570 0.00494
47 26 0.088630 0.00451
48 26 0.088680 0.00410
49 27 0.088740 0.00374
50 27 0.088790 0.00341
51 28 0.088830 0.00310
52 28 0.088860 0.00283
53 29 0.088890 0.00258
54 29 0.088910 0.00235
55 30 0.088930 0.00214
56 31 0.088950 0.00195
57 32 0.088960 0.00178
58 32 0.088980 0.00162
59 32 0.088990 0.00148
60 33 0.088990 0.00134
61 33 0.089000 0.00122
62 35 0.089010 0.00112
63 35 0.089020 0.00102
64 36 0.089020 0.00093
65 39 0.089020 0.00084
66 40 0.089030 0.00077
67 40 0.089030 0.00070
68 40 0.089040 0.00064
69 40 0.089040 0.00058
70 40 0.089040 0.00053
71 40 0.089040 0.00048
72 40 0.089050 0.00044
73 40 0.089050 0.00040
74 40 0.089050 0.00037
75 40 0.089050 0.00033
76 40 0.089050 0.00030
77 40 0.089050 0.00028
