
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 41.440
2    1 0.001242 37.760
3    1 0.002376 34.410
4    1 0.003405 31.350
5    1 0.004333 28.570
6    2 0.005313 26.030
7    3 0.006847 23.720
8    4 0.008336 21.610
9    4 0.009793 19.690
10   4 0.011070 17.940
11   5 0.012250 16.350
12   5 0.013580 14.890
13   5 0.014750 13.570
14   6 0.015870 12.370
15   6 0.016920 11.270
16   7 0.017840 10.270
17   7 0.018660  9.354
18   7 0.019370  8.523
19   7 0.019990  7.766
20   8 0.020690  7.076
21   8 0.021380  6.447
22   8 0.021990  5.874
23   8 0.022550  5.353
24   8 0.023040  4.877
25   8 0.023490  4.444
26  10 0.024390  4.049
27  12 0.025790  3.689
28  12 0.027420  3.362
29  14 0.029290  3.063
30  15 0.031410  2.791
31  16 0.033670  2.543
32  17 0.036160  2.317
33  19 0.038930  2.111
34  19 0.041930  1.924
35  20 0.045070  1.753
36  22 0.048470  1.597
37  23 0.052060  1.455
38  25 0.055830  1.326
39  31 0.060070  1.208
40  31 0.064560  1.101
41  32 0.069140  1.003
42  34 0.073820  0.914
43  36 0.078690  0.833
44  38 0.083710  0.759
45  40 0.088830  0.691
46  41 0.094040  0.630
47  46 0.099340  0.574
48  46 0.104800  0.523
49  47 0.110200  0.476
50  48 0.115600  0.434
51  50 0.121000  0.396
52  52 0.126400  0.360
53  51 0.131700  0.328
54  52 0.136900  0.299
55  52 0.142100  0.273
56  52 0.147200  0.248
57  51 0.152100  0.226
58  51 0.156900  0.206
59  49 0.161500  0.188
60  51 0.166000  0.171
61  51 0.170300  0.156
62  51 0.174400  0.142
63  53 0.178400  0.130
64  53 0.182200  0.118
65  54 0.185800  0.108
66  54 0.189200  0.098
67  53 0.192400  0.089
68  53 0.195400  0.081
69  54 0.198300  0.074
70  55 0.201100  0.068
71  55 0.203700  0.062
72  56 0.206100  0.056
73  56 0.208300  0.051
74  56 0.210500  0.047
75  56 0.212400  0.042
76  55 0.214300  0.039
77  55 0.216000  0.035
78  55 0.217600  0.032
79  55 0.219100  0.029
80  55 0.220500  0.027
81  55 0.221800  0.024
82  55 0.222900  0.022
83  55 0.224000  0.020
84  54 0.225000  0.018
85  55 0.225900  0.017
86  54 0.226700  0.015
87  55 0.227500  0.014
88  57 0.228200  0.013
89  57 0.228900  0.012
90  57 0.229500  0.011
91  57 0.230000  0.010
92  57 0.230500  0.009
93  58 0.231000  0.008
94  58 0.231400  0.007
95  58 0.231800  0.007
96  57 0.232100  0.006
97  58 0.232400  0.005
98  57 0.232700  0.005
99  57 0.232900  0.005
100 57 0.233200  0.004
