
Call:  glmnet(x = x, y = y, alpha = 0.7, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.46470
2   1 0.004305 0.42340
3   2 0.009185 0.38580
4   3 0.017050 0.35150
5   4 0.025110 0.32030
6   4 0.032740 0.29180
7   6 0.040480 0.26590
8  11 0.049410 0.24230
9  16 0.068090 0.22080
10 20 0.087260 0.20110
11 22 0.106500 0.18330
12 26 0.124100 0.16700
13 31 0.140000 0.15220
14 33 0.154000 0.13860
15 33 0.165700 0.12630
16 36 0.175600 0.11510
17 36 0.184400 0.10490
18 36 0.191700 0.09556
19 37 0.197900 0.08707
20 39 0.203100 0.07934
21 40 0.207500 0.07229
22 42 0.211200 0.06587
23 43 0.214400 0.06001
24 43 0.217000 0.05468
25 43 0.219200 0.04983
26 43 0.221100 0.04540
27 44 0.222600 0.04137
28 46 0.224200 0.03769
29 46 0.225600 0.03434
30 46 0.226800 0.03129
31 46 0.227900 0.02851
32 45 0.228800 0.02598
33 46 0.229700 0.02367
34 46 0.230400 0.02157
35 46 0.231000 0.01965
36 46 0.231500 0.01791
37 46 0.232000 0.01632
38 47 0.232400 0.01487
39 47 0.232700 0.01355
40 47 0.233000 0.01234
41 47 0.233200 0.01125
42 47 0.233400 0.01025
43 47 0.233500 0.00934
44 47 0.233600 0.00851
45 47 0.233700 0.00775
46 47 0.233800 0.00706
47 47 0.233900 0.00644
48 48 0.234000 0.00586
49 48 0.234000 0.00534
50 48 0.234100 0.00487
51 48 0.234100 0.00444
52 48 0.234200 0.00404
53 49 0.234200 0.00368
54 52 0.234200 0.00336
55 52 0.234300 0.00306
56 52 0.234300 0.00279
57 52 0.234400 0.00254
58 52 0.234400 0.00231
59 52 0.234400 0.00211
60 53 0.234400 0.00192
61 53 0.234400 0.00175
62 53 0.234500 0.00159
63 53 0.234500 0.00145
64 53 0.234500 0.00132
65 53 0.234500 0.00121
66 55 0.234500 0.00110
67 55 0.234500 0.00100
68 55 0.234500 0.00091
69 56 0.234500 0.00083
70 56 0.234500 0.00076
71 55 0.234500 0.00069
72 55 0.234500 0.00063
73 57 0.234500 0.00057
74 58 0.234500 0.00052
75 59 0.234600 0.00048
76 58 0.234600 0.00043
77 58 0.234600 0.00039
78 58 0.234600 0.00036
79 58 0.234600 0.00033
80 59 0.234600 0.00030
81 58 0.234600 0.00027
82 59 0.234600 0.00025
83 59 0.234600 0.00023
