
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1   62 0.000000 1243.00
2   62 0.005031 1133.00
3   62 0.005423 1032.00
4   62 0.005839  940.50
5   62 0.006277  857.00
6   62 0.006737  780.80
7   62 0.007218  711.50
8   62 0.007722  648.30
9   62 0.008245  590.70
10  62 0.008787  538.20
11  62 0.009347  490.40
12  62 0.009923  446.80
13  62 0.010510  407.10
14  62 0.011120  371.00
15  62 0.011730  338.00
16  62 0.012350  308.00
17  62 0.012970  280.60
18  62 0.013600  255.70
19  62 0.014230  233.00
20  62 0.014860  212.30
21  62 0.015480  193.40
22  62 0.016100  176.20
23  62 0.016720  160.60
24  62 0.017330  146.30
25  62 0.017930  133.30
26  62 0.018530  121.50
27  62 0.019110  110.70
28  62 0.019700  100.80
29  62 0.020270   91.89
30  62 0.020840   83.73
31  62 0.021410   76.29
32  62 0.021980   69.51
33  62 0.022550   63.34
34  62 0.023120   57.71
35  62 0.023690   52.58
36  62 0.024280   47.91
37  62 0.024870   43.65
38  62 0.025480   39.78
39  62 0.026090   36.24
40  62 0.026730   33.02
41  62 0.027390   30.09
42  62 0.028070   27.42
43  62 0.028770   24.98
44  62 0.029500   22.76
45  62 0.030260   20.74
46  62 0.031060   18.90
47  62 0.031900   17.22
48  62 0.032770   15.69
49  62 0.033700   14.29
50  62 0.034670   13.03
51  62 0.035690   11.87
52  62 0.036770   10.81
53  62 0.037920    9.85
54  62 0.039120    8.98
55  62 0.040400    8.18
56  62 0.041750    7.45
57  62 0.043180    6.79
58  62 0.044690    6.19
59  62 0.046290    5.64
60  62 0.047980    5.14
61  62 0.049760    4.68
62  62 0.051650    4.26
63  62 0.053640    3.89
64  62 0.055740    3.54
65  62 0.057960    3.23
66  62 0.060280    2.94
67  62 0.062730    2.68
68  62 0.065300    2.44
69  62 0.067980    2.22
70  62 0.070790    2.03
71  62 0.073730    1.85
72  62 0.076790    1.68
73  62 0.079970    1.53
74  62 0.083270    1.40
75  62 0.086690    1.27
76  62 0.090230    1.16
77  62 0.093870    1.06
78  62 0.097620    0.96
79  62 0.101500    0.88
80  62 0.105400    0.80
81  62 0.109400    0.73
82  62 0.113500    0.66
83  62 0.117700    0.60
84  62 0.121900    0.55
85  62 0.126100    0.50
86  62 0.130400    0.46
87  62 0.134700    0.42
88  62 0.139000    0.38
89  62 0.143200    0.35
90  62 0.147500    0.32
91  62 0.151700    0.29
92  62 0.155800    0.26
93  62 0.159900    0.24
94  62 0.164000    0.22
95  62 0.167900    0.20
96  62 0.171700    0.18
97  62 0.175400    0.16
98  62 0.179000    0.15
99  62 0.182500    0.14
100 62 0.185800    0.12
