
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 96.610
2     2 0.00167 88.030
3     3 0.00375 80.210
4     3 0.00557 73.080
5     3 0.00713 66.590
6     3 0.00846 60.670
7     3 0.00961 55.280
8     3 0.01058 50.370
9     4 0.01154 45.900
10    5 0.01300 41.820
11    6 0.01447 38.100
12    7 0.01578 34.720
13    8 0.01721 31.630
14    8 0.01872 28.820
15    9 0.02008 26.260
16   11 0.02145 23.930
17   12 0.02291 21.800
18   12 0.02415 19.870
19   12 0.02523 18.100
20   12 0.02614 16.490
21   15 0.02699 15.030
22   15 0.02778 13.690
23   15 0.02846 12.480
24   15 0.02899 11.370
25   15 0.02945 10.360
26   15 0.02983  9.439
27   15 0.03016  8.600
28   18 0.03076  7.836
29   19 0.03134  7.140
30   21 0.03258  6.506
31   21 0.03381  5.928
32   23 0.03507  5.401
33   24 0.03635  4.921
34   26 0.03809  4.484
35   26 0.04008  4.086
36   28 0.04229  3.723
37   27 0.04491  3.392
38   27 0.04762  3.091
39   27 0.05043  2.816
40   29 0.05343  2.566
41   30 0.05663  2.338
42   35 0.06033  2.130
43   36 0.06446  1.941
44   38 0.06887  1.769
45   39 0.07351  1.612
46   41 0.07843  1.468
47   45 0.08355  1.338
48   50 0.08908  1.219
49   51 0.09488  1.111
50   53 0.10080  1.012
51   57 0.10700  0.922
52   59 0.11340  0.840
53   63 0.11980  0.766
54   68 0.12640  0.698
55   68 0.13310  0.636
56   71 0.13980  0.579
57   72 0.14650  0.528
58   76 0.15330  0.481
59   78 0.16010  0.438
60   79 0.16680  0.399
61   81 0.17350  0.364
62   84 0.18000  0.331
63   86 0.18650  0.302
64   86 0.19290  0.275
65   87 0.19920  0.251
66   88 0.20530  0.228
67   88 0.21140  0.208
68   91 0.21730  0.190
69   91 0.22300  0.173
70   91 0.22860  0.157
71   91 0.23410  0.144
72   92 0.23940  0.131
73   93 0.24460  0.119
74   94 0.24960  0.108
75   94 0.25450  0.099
76   94 0.25920  0.090
77   93 0.26380  0.082
78   92 0.26810  0.075
79   92 0.27230  0.068
80   94 0.27630  0.062
81   94 0.28020  0.057
82   94 0.28410  0.052
83   95 0.28770  0.047
84   97 0.29130  0.043
85   97 0.29470  0.039
86   99 0.29790  0.036
87  100 0.30100  0.032
88  100 0.30390  0.030
89  104 0.30660  0.027
90  105 0.30920  0.024
91  106 0.31170  0.022
92  105 0.31400  0.020
93  105 0.31610  0.019
94  105 0.31810  0.017
95  107 0.31990  0.015
96  109 0.32160  0.014
97  108 0.32320  0.013
98  113 0.32460  0.012
99  111 0.32590  0.011
100 113 0.32710  0.010
