
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1     0 0.00000 46.710
2     1 0.00038 42.560
3     1 0.00079 38.780
4     2 0.00133 35.340
5     3 0.00219 32.200
6     3 0.00329 29.340
7     5 0.00468 26.730
8     7 0.00666 24.360
9    14 0.00927 22.190
10   22 0.01314 20.220
11   40 0.01851 18.420
12   54 0.02541 16.790
13   72 0.03316 15.300
14   85 0.04168 13.940
15   98 0.05079 12.700
16  107 0.06034 11.570
17  111 0.07015 10.540
18  116 0.08022  9.606
19  117 0.09036  8.753
20  118 0.10060  7.975
21  123 0.11080  7.267
22  125 0.12110  6.621
23  127 0.13140  6.033
24  127 0.14160  5.497
25  127 0.15170  5.009
26  126 0.16180  4.564
27  125 0.17170  4.158
28  124 0.18150  3.789
29  124 0.19100  3.452
30  125 0.20040  3.146
31  123 0.20950  2.866
32  121 0.21830  2.612
33  120 0.22680  2.380
34  121 0.23490  2.168
35  120 0.24280  1.976
36  118 0.25020  1.800
37  118 0.25730  1.640
38  117 0.26400  1.494
39  115 0.27030  1.362
40  114 0.27620  1.241
41  110 0.28180  1.130
42  109 0.28690  1.030
43  107 0.29150  0.938
44  109 0.29580  0.855
45  112 0.29990  0.779
46  112 0.30370  0.710
47  111 0.30720  0.647
48  110 0.31030  0.589
49  112 0.31320  0.537
50  111 0.31590  0.489
51  111 0.31820  0.446
52  110 0.32030  0.406
53  110 0.32220  0.370
54  109 0.32390  0.337
55  110 0.32540  0.307
56  108 0.32670  0.280
57  110 0.32790  0.255
58  112 0.32890  0.232
59  114 0.32980  0.212
60  116 0.33060  0.193
61  115 0.33140  0.176
62  115 0.33200  0.160
63  115 0.33260  0.146
64  115 0.33310  0.133
65  117 0.33350  0.121
66  117 0.33390  0.110
67  116 0.33420  0.101
68  117 0.33450  0.092
69  120 0.33470  0.084
70  120 0.33490  0.076
71  120 0.33510  0.069
72  119 0.33530  0.063
73  120 0.33540  0.058
74  123 0.33560  0.052
75  121 0.33570  0.048
76  122 0.33580  0.044
77  122 0.33580  0.040
78  122 0.33590  0.036
79  125 0.33600  0.033
80  126 0.33610  0.030
81  127 0.33610  0.027
82  128 0.33620  0.025
83  128 0.33620  0.023
84  130 0.33620  0.021
85  130 0.33630  0.019
86  129 0.33630  0.017
87  130 0.33630  0.016
88  129 0.33630  0.014
89  130 0.33640  0.013
90  129 0.33640  0.012
91  131 0.33640  0.011
92  131 0.33640  0.010
93  131 0.33640  0.009
94  131 0.33640  0.008
95  131 0.33640  0.007
96  131 0.33640  0.007
97  131 0.33640  0.006
98  131 0.33650  0.006
99  132 0.33650  0.005
100 132 0.33650  0.005
