
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 9.3420
2    1 0.00161 8.5120
3    1 0.00328 7.7560
4    2 0.00546 7.0670
5    3 0.00864 6.4390
6    3 0.01265 5.8670
7    5 0.01786 5.3460
8    7 0.02454 4.8710
9   12 0.03281 4.4380
10  17 0.04382 4.0440
11  28 0.05661 3.6850
12  40 0.07175 3.3570
13  49 0.08828 3.0590
14  58 0.10530 2.7870
15  63 0.12250 2.5400
16  71 0.13910 2.3140
17  77 0.15540 2.1090
18  81 0.17090 1.9210
19  87 0.18580 1.7510
20  87 0.19990 1.5950
21  89 0.21300 1.4530
22  92 0.22520 1.3240
23  95 0.23640 1.2070
24  96 0.24670 1.0990
25  96 0.25610 1.0020
26  97 0.26470 0.9127
27  98 0.27240 0.8317
28  98 0.27950 0.7578
29  98 0.28580 0.6905
30  97 0.29150 0.6291
31  93 0.29650 0.5732
32  93 0.30100 0.5223
33  92 0.30500 0.4759
34  95 0.30850 0.4336
35  93 0.31180 0.3951
36  90 0.31480 0.3600
37  90 0.31730 0.3280
38  90 0.31960 0.2989
39  89 0.32160 0.2723
40  88 0.32330 0.2481
41  87 0.32490 0.2261
42  89 0.32630 0.2060
43  89 0.32750 0.1877
44  88 0.32850 0.1710
45  91 0.32940 0.1558
46  93 0.33020 0.1420
47  94 0.33100 0.1294
48  94 0.33170 0.1179
49  94 0.33220 0.1074
50  98 0.33280 0.0979
51  98 0.33320 0.0892
52  97 0.33360 0.0812
53  97 0.33390 0.0740
54  97 0.33420 0.0675
55  97 0.33450 0.0615
56 100 0.33470 0.0560
57 100 0.33490 0.0510
58  97 0.33510 0.0465
59  98 0.33520 0.0424
60  97 0.33540 0.0386
61  97 0.33550 0.0352
62  96 0.33560 0.0320
63  98 0.33570 0.0292
64 100 0.33570 0.0266
65 102 0.33580 0.0242
66 101 0.33590 0.0221
67 102 0.33590 0.0201
68 106 0.33600 0.0183
69 108 0.33610 0.0167
70 110 0.33610 0.0152
71 112 0.33610 0.0139
72 113 0.33620 0.0126
73 114 0.33620 0.0115
74 115 0.33620 0.0105
75 115 0.33630 0.0096
76 115 0.33630 0.0087
77 115 0.33630 0.0079
78 115 0.33630 0.0072
79 115 0.33640 0.0066
80 115 0.33640 0.0060
81 116 0.33640 0.0055
82 121 0.33640 0.0050
83 119 0.33640 0.0045
84 122 0.33640 0.0041
85 123 0.33640 0.0038
86 125 0.33640 0.0034
87 124 0.33650 0.0031
88 125 0.33650 0.0029
89 124 0.33650 0.0026
90 126 0.33650 0.0024
91 126 0.33650 0.0022
92 126 0.33650 0.0020
93 127 0.33650 0.0018
94 127 0.33650 0.0016
