
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.50180
2    1 0.00981 0.45720
3    1 0.01795 0.41660
4    1 0.02472 0.37960
5    1 0.03033 0.34590
6    2 0.03680 0.31510
7    3 0.04541 0.28710
8    5 0.05663 0.26160
9    5 0.06770 0.23840
10   9 0.08001 0.21720
11  12 0.09947 0.19790
12  14 0.11750 0.18030
13  18 0.13710 0.16430
14  23 0.15790 0.14970
15  29 0.17950 0.13640
16  35 0.20440 0.12430
17  40 0.22690 0.11330
18  47 0.25050 0.10320
19  50 0.27230 0.09403
20  54 0.29200 0.08567
21  57 0.30990 0.07806
22  61 0.32630 0.07113
23  63 0.34160 0.06481
24  64 0.35470 0.05905
25  66 0.36590 0.05381
26  68 0.37560 0.04903
27  69 0.38510 0.04467
28  73 0.39320 0.04070
29  77 0.40040 0.03709
30  80 0.40750 0.03379
31  83 0.41380 0.03079
32  85 0.41910 0.02805
33  89 0.42380 0.02556
34  91 0.42830 0.02329
35  93 0.43250 0.02122
36  95 0.43610 0.01934
37 100 0.43940 0.01762
38 101 0.44290 0.01605
39 105 0.44580 0.01463
40 109 0.44880 0.01333
41 109 0.45140 0.01214
42 111 0.45370 0.01107
43 112 0.45550 0.01008
44 112 0.45710 0.00919
45 111 0.45850 0.00837
46 108 0.45950 0.00763
47 108 0.46040 0.00695
48 108 0.46120 0.00633
49 108 0.46180 0.00577
50 108 0.46230 0.00526
51 108 0.46280 0.00479
52 107 0.46310 0.00436
53 106 0.46340 0.00398
54 105 0.46370 0.00362
55 105 0.46390 0.00330
56 104 0.46400 0.00301
57 104 0.46420 0.00274
58 103 0.46430 0.00250
59 103 0.46440 0.00228
60 103 0.46450 0.00207
61 103 0.46450 0.00189
62 103 0.46460 0.00172
63 103 0.46470 0.00157
64 103 0.46470 0.00143
65 103 0.46470 0.00130
66 103 0.46480 0.00119
67 104 0.46480 0.00108
68 104 0.46480 0.00098
69 105 0.46480 0.00090
70 107 0.46480 0.00082
71 110 0.46480 0.00075
72 110 0.46490 0.00068
73 111 0.46500 0.00062
74 111 0.46500 0.00056
75 111 0.46500 0.00051
76 111 0.46500 0.00047
77 111 0.46500 0.00043
78 110 0.46510 0.00039
79 110 0.46510 0.00035
80 110 0.46510 0.00032
81 110 0.46510 0.00029
82 110 0.46510 0.00027
83 110 0.46510 0.00024
