
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 3.3450
2    1 0.00449 3.0480
3    1 0.00884 2.7770
4    1 0.01303 2.5310
5    1 0.01704 2.3060
6    2 0.02162 2.1010
7    4 0.02832 1.9140
8    6 0.03788 1.7440
9    7 0.04794 1.5890
10   9 0.05800 1.4480
11  12 0.07074 1.3190
12  16 0.08495 1.2020
13  23 0.10200 1.0950
14  29 0.12080 0.9981
15  36 0.14020 0.9094
16  45 0.16130 0.8287
17  50 0.18200 0.7550
18  56 0.20240 0.6880
19  62 0.22310 0.6268
20  65 0.24320 0.5712
21  68 0.26220 0.5204
22  71 0.28020 0.4742
23  74 0.29660 0.4321
24  75 0.31120 0.3937
25  76 0.32480 0.3587
26  77 0.33790 0.3268
27  78 0.34970 0.2978
28  81 0.36030 0.2713
29  83 0.37030 0.2472
30  85 0.37930 0.2253
31  86 0.38730 0.2053
32  88 0.39460 0.1870
33  88 0.40140 0.1704
34  92 0.40760 0.1553
35  94 0.41330 0.1415
36  99 0.41880 0.1289
37 100 0.42380 0.1175
38 100 0.42810 0.1070
39 103 0.43210 0.0975
40 104 0.43600 0.0888
41 105 0.43950 0.0810
42 106 0.44270 0.0738
43 107 0.44560 0.0672
44 108 0.44820 0.0612
45 108 0.45050 0.0558
46 109 0.45250 0.0508
47 109 0.45420 0.0463
48 109 0.45580 0.0422
49 109 0.45710 0.0385
50 108 0.45820 0.0350
51 108 0.45920 0.0319
52 108 0.46010 0.0291
53 107 0.46080 0.0265
54 107 0.46140 0.0242
55 107 0.46200 0.0220
56 107 0.46240 0.0200
57 107 0.46280 0.0183
58 107 0.46310 0.0167
59 107 0.46340 0.0152
60 106 0.46360 0.0138
61 106 0.46380 0.0126
62 105 0.46400 0.0115
63 105 0.46410 0.0105
64 105 0.46430 0.0095
65 105 0.46440 0.0087
66 105 0.46440 0.0079
67 105 0.46450 0.0072
68 106 0.46460 0.0066
69 106 0.46460 0.0060
70 107 0.46470 0.0055
71 108 0.46470 0.0050
72 109 0.46470 0.0045
73 110 0.46480 0.0041
74 110 0.46490 0.0038
75 110 0.46490 0.0034
76 110 0.46490 0.0031
77 110 0.46500 0.0028
78 110 0.46500 0.0026
79 109 0.46500 0.0024
80 110 0.46500 0.0022
