
Call:  glmnet(x = x, y = y, alpha = 0.55, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 0.84930
2     1 0.006151 0.77380
3     1 0.011450 0.70510
4     2 0.018400 0.64250
5     2 0.026480 0.58540
6     4 0.036790 0.53340
7     5 0.049920 0.48600
8     6 0.064560 0.44280
9    10 0.078760 0.40350
10   14 0.096050 0.36760
11   19 0.113000 0.33500
12   21 0.130700 0.30520
13   22 0.146200 0.27810
14   28 0.159800 0.25340
15   29 0.171400 0.23090
16   32 0.181100 0.21040
17   32 0.189400 0.19170
18   35 0.196400 0.17470
19   36 0.202300 0.15910
20   34 0.207300 0.14500
21   34 0.211400 0.13210
22   34 0.214800 0.12040
23   34 0.217700 0.10970
24   33 0.220000 0.09995
25   33 0.222000 0.09107
26   34 0.223700 0.08298
27   34 0.225100 0.07560
28   34 0.226300 0.06889
29   35 0.227200 0.06277
30   35 0.228000 0.05719
31   36 0.228700 0.05211
32   36 0.229300 0.04748
33   37 0.229700 0.04326
34   37 0.230100 0.03942
35   37 0.230600 0.03592
36   37 0.231100 0.03273
37   38 0.231500 0.02982
38   38 0.232000 0.02717
39   41 0.232500 0.02476
40   41 0.233000 0.02256
41   41 0.233400 0.02055
42   41 0.233800 0.01873
43   42 0.234200 0.01706
44   43 0.234500 0.01555
45   46 0.234800 0.01417
46   46 0.235200 0.01291
47   46 0.235500 0.01176
48   49 0.235800 0.01072
49   53 0.236000 0.00976
50   58 0.236300 0.00890
51   60 0.236600 0.00811
52   61 0.236700 0.00739
53   62 0.236900 0.00673
54   62 0.237100 0.00613
55   58 0.237200 0.00559
56   57 0.237400 0.00509
57   57 0.237500 0.00464
58   58 0.237600 0.00423
59   61 0.237600 0.00385
60   65 0.237700 0.00351
61   66 0.237700 0.00320
62   68 0.237800 0.00291
63   69 0.237800 0.00266
64   67 0.237900 0.00242
65   71 0.237900 0.00220
66   74 0.238000 0.00201
67   76 0.238000 0.00183
68   78 0.238000 0.00167
69   80 0.238000 0.00152
70   82 0.238100 0.00138
71   86 0.238100 0.00126
72   86 0.238200 0.00115
73   85 0.238200 0.00105
74   88 0.238300 0.00095
75   86 0.238300 0.00087
76   86 0.238300 0.00079
77   86 0.238400 0.00072
78   85 0.238400 0.00066
79   85 0.238400 0.00060
80   86 0.238500 0.00055
81   86 0.238500 0.00050
82   86 0.238500 0.00045
83   87 0.238500 0.00041
84   88 0.238500 0.00038
85   89 0.238500 0.00034
86   90 0.238600 0.00031
87   90 0.238600 0.00028
88   91 0.238600 0.00026
89   92 0.238600 0.00024
90   92 0.238600 0.00022
91   93 0.238600 0.00020
92   94 0.238600 0.00018
93   98 0.238600 0.00016
94  100 0.238700 0.00015
95  102 0.238700 0.00014
96  104 0.238700 0.00012
97  108 0.238700 0.00011
98  110 0.238700 0.00010
99  110 0.238700 0.00009
100 112 0.238700 0.00008
