
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

     Df     %Dev  Lambda
1     0 0.000000 3.11400
2     1 0.003514 2.83700
3     1 0.006880 2.58500
4     2 0.011280 2.35600
5     3 0.016980 2.14600
6     4 0.024150 1.95600
7     5 0.033730 1.78200
8     6 0.044880 1.62400
9    12 0.057190 1.47900
10   16 0.072860 1.34800
11   22 0.089200 1.22800
12   24 0.106100 1.11900
13   31 0.121700 1.02000
14   34 0.135900 0.92910
15   35 0.148600 0.84660
16   38 0.159800 0.77140
17   41 0.169600 0.70280
18   41 0.178300 0.64040
19   40 0.185900 0.58350
20   39 0.192500 0.53170
21   40 0.198300 0.48440
22   39 0.203300 0.44140
23   39 0.207500 0.40220
24   40 0.211200 0.36650
25   40 0.214400 0.33390
26   40 0.217100 0.30420
27   40 0.219400 0.27720
28   40 0.221300 0.25260
29   40 0.223000 0.23020
30   40 0.224400 0.20970
31   39 0.225600 0.19110
32   39 0.226600 0.17410
33   39 0.227500 0.15860
34   39 0.228200 0.14450
35   39 0.228800 0.13170
36   41 0.229600 0.12000
37   40 0.230300 0.10930
38   41 0.230800 0.09963
39   42 0.231500 0.09078
40   42 0.232100 0.08271
41   42 0.232600 0.07536
42   44 0.233100 0.06867
43   45 0.233500 0.06257
44   47 0.233900 0.05701
45   51 0.234300 0.05195
46   52 0.234700 0.04733
47   51 0.235000 0.04313
48   52 0.235300 0.03929
49   55 0.235600 0.03580
50   59 0.235900 0.03262
51   60 0.236200 0.02973
52   64 0.236400 0.02708
53   66 0.236600 0.02468
54   66 0.236800 0.02249
55   66 0.237000 0.02049
56   67 0.237100 0.01867
57   68 0.237200 0.01701
58   67 0.237400 0.01550
59   68 0.237500 0.01412
60   69 0.237600 0.01287
61   70 0.237600 0.01172
62   72 0.237700 0.01068
63   74 0.237700 0.00973
64   73 0.237800 0.00887
65   75 0.237800 0.00808
66   79 0.237900 0.00736
67   80 0.237900 0.00671
68   86 0.238000 0.00611
69   87 0.238000 0.00557
70   90 0.238000 0.00507
71   92 0.238100 0.00462
72   95 0.238100 0.00421
73   96 0.238100 0.00384
74   97 0.238200 0.00350
75   96 0.238200 0.00319
76   95 0.238300 0.00290
77   98 0.238300 0.00265
78   96 0.238300 0.00241
79   96 0.238400 0.00220
80   97 0.238400 0.00200
81   97 0.238400 0.00182
82   96 0.238400 0.00166
83   96 0.238400 0.00151
84   96 0.238500 0.00138
85   97 0.238500 0.00126
86   97 0.238500 0.00114
87   98 0.238500 0.00104
88   99 0.238500 0.00095
89   98 0.238500 0.00087
90   98 0.238500 0.00079
91  100 0.238600 0.00072
92  103 0.238600 0.00066
93  104 0.238600 0.00060
94  105 0.238600 0.00054
95  108 0.238600 0.00050
96  107 0.238600 0.00045
97  109 0.238600 0.00041
98  109 0.238600 0.00038
99  111 0.238600 0.00034
100 112 0.238600 0.00031
